DNI,nombre, Apellido_Materno,Apellido_Paterno,Fecha_Nac,teléfono,sexo
70001352,Tera,Davis,Martin,1977-3-10,21587391,F
70001353,Abb,Jackson,Jones,1980-7-20,41573796,M
70001354,Paityn,Garcia,Rodriguez,1993-11-28,11159658,M
70001355,Isobel,Thompson,Jackson,1981-4-17,21945212,M
70001356,Lana,White,Thomas,1974-10-24,87661323,M
70001357,Lorenza,White,Anderson,1972-8-5,14895284,F
70001358,Joslyn,Rodriguez,Thomas,1970-1-3,48273912,M
70001359,Eston,White,White,1995-5-23,95153641,F
70001360,Oren,Johnson,Miller,1985-10-5,87875165,F
70001361,Bethel,Brown,Lee,1985-5-12,98414445,M
70001362,Rosevelt,Lee,Miller,1983-2-5,27914289,M
70001363,Rosabelle,Brown,Taylor,1987-11-1,29547671,F
70001364,Viva,Moore,Lee,1995-1-21,19277593,F
70001365,Ninnie,Jones,Rodriguez,1970-1-11,44465129,F
70001366,Catrina,Wilson,Williams,1972-4-17,97984431,M
70001367,Nan,Moore,Jones,1991-2-22,22135514,M
70001368,Gabriela,Williams,Garcia,1989-1-21,22599633,F
70001369,Kobe,Martin,Rodriguez,1996-4-17,39632862,F
70001370,Nathan,Taylor,Miller,1992-12-3,98847877,F
70001371,Bettyjane,Rodriguez,Martinez,1988-1-17,27258434,F
70001372,Chestina,Moore,White,1980-12-0,49221697,M
70001373,Marshal,Moore,Jackson,1978-10-28,25637461,F
70001374,Tamekia,Lee,Williams,1971-9-19,83584342,M
70001375,Kanye,Garcia,Jones,1974-7-22,78332145,M
70001376,Marylou,Jones,Johnson,1977-7-19,53271492,M
70001377,Karrie,Martinez,Smith,1975-4-14,15437318,M
70001378,Barnard,Lee,Jones,1988-9-13,47942971,F
70001379,Tamika,Garcia,Garcia,1987-10-12,77897426,F
70001380,Mauro,Williams,Jones,1982-5-9,73464551,M
70001381,Zana,Lee,Smith,1990-5-15,74953462,F
70001382,Orson,Moore,Wilson,1990-2-4,59765127,F
70001383,Kylan,Miller,Garcia,1997-12-6,39593536,M
70001384,Rocky,Davis,Jones,1993-1-27,44929498,F
70001385,Bonny,Thompson,Anderson,1975-11-12,48865818,F
70001386,Maxim,Thomas,Martin,1994-3-18,26587335,M
70001387,Angeles,White,Jackson,1990-10-4,55438889,F
70001388,Krysta,Davis,Rodriguez,1972-9-2,31657179,M
70001389,Rafael,Thompson,Jackson,1986-7-28,98818694,F
70001390,Concha,Lee,Anderson,1983-1-16,54918696,F
70001391,Torey,Wilson,Johnson,1992-9-1,83744371,F
70001392,Kareem,Brown,Martin,1987-3-20,19187946,M
70001393,Kenisha,Wilson,Garcia,1981-7-22,28769166,F
70001394,Marybeth,White,Lee,1993-1-26,12989772,F
70001395,Asher,Thompson,Miller,1991-3-20,57431316,M
70001396,Abram,Brown,Garcia,1999-5-10,63662336,F
70001397,Jayvon,Thomas,White,1990-11-14,57779777,M
70001398,Charmaine,Taylor,Moore,1971-6-1,86829952,M
70001399,Kizzy,Thompson,Johnson,1988-10-15,66523269,M
70001400,Demonte,Martinez,White,1973-9-6,12692566,F
70001401,Nico,Smith,Williams,1993-9-4,37978974,F
70001402,Carry,Jones,Rodriguez,1982-10-22,64391447,M
70001403,Karissa,Miller,Garcia,1976-2-2,61435922,F
70001404,Madge,Garcia,Thompson,1998-2-13,51278182,M
70001405,Lawrance,Williams,Thompson,1984-7-25,61673262,F
70001406,Arno,Williams,Martin,1973-9-3,86481289,F
70001407,Viva,Wilson,Johnson,1994-1-8,76311396,F
70001408,Nicolle,Smith,Lee,1978-2-12,55663681,F
70001409,Ean,Thomas,Smith,1980-4-28,77276995,M
70001410,Erwin,Taylor,Williams,1990-9-8,94438496,F
70001411,Ivah,Taylor,Wilson,1995-1-17,44238527,F
70001412,Elvera,Smith,Martinez,1988-7-6,24236973,F
70001413,Darleen,Williams,Moore,1998-4-27,92182822,M
70001414,Jaylee,Wilson,Rodriguez,1991-8-27,79372646,F
70001415,Sussie,Thomas,Martinez,1988-6-24,56232193,F
70001416,Louetta,Davis,Smith,1973-3-26,64888721,F
70001417,Devontae,Thompson,Garcia,1988-12-4,72163262,M
70001418,Tegan,White,Taylor,1992-8-25,11786556,M
70001419,Darvin,Martinez,Martinez,1981-3-15,14619813,M
70001420,Hideo,Davis,Anderson,1998-7-5,27965381,F
70001421,Berta,Smith,Johnson,1981-7-7,11159717,M
70001422,Annie,Thompson,Brown,1989-10-27,96162398,M
70001423,Millie,Miller,Lee,1987-3-21,94578446,F
70001424,Kesha,Johnson,Garcia,1986-3-10,73158187,F
70001425,Infant,Thomas,Williams,1989-3-6,23877489,F
70001426,Aura,Jones,Garcia,1990-12-20,87793378,F
70001427,Jazlynn,Jones,Davis,1980-8-27,91387896,F
70001428,Charlotta,Wilson,White,1971-9-19,43412438,F
70001429,Hill,Johnson,Jones,1974-12-0,92799379,F
70001430,Zander,Martinez,Johnson,1990-5-16,38256367,F
70001431,Zion,Miller,Smith,1986-11-7,88157773,F
70001432,Alecia,Anderson,Martinez,1990-7-24,61973317,M
70001433,Hanna,Jones,Smith,1985-4-24,89964429,F
70001434,Robert,Davis,Moore,1970-12-4,22486514,F
70001435,Johnny,Miller,Williams,1972-1-20,76441579,F
70001436,Norbert,Anderson,Jackson,1998-1-16,19227745,M
70001437,Susanna,Miller,Lee,1985-12-26,61374139,F
70001438,Jillian,Johnson,Moore,1992-6-20,11629174,M
70001439,Brien,Moore,Williams,1982-8-5,44842952,F
70001440,Markell,Anderson,Garcia,1982-11-22,59219916,F
70001441,Hulda,Thomas,Martin,1988-6-26,47691773,M
70001442,Pershing,Garcia,Miller,1998-3-17,68788677,M
70001443,Jairo,Rodriguez,Martinez,1985-7-7,51388355,F
70001444,Natalee,Miller,Lee,1990-8-7,46884748,M
70001445,Sid,Anderson,Garcia,1970-9-20,65663467,F
70001446,Nikita,Thomas,Johnson,1970-11-3,85841984,F
70001447,Jovanni,Brown,Garcia,1979-2-9,65311426,M
70001448,Aura,Thompson,Wilson,1993-10-15,96761758,F
70001449,Dottie,Taylor,Rodriguez,1996-12-19,81521552,M
70001450,Guido,Wilson,Johnson,1978-6-3,86652694,M
70001451,Alijah,Jackson,Martin,1972-4-18,48287212,F
70001452,Dominga,Lee,Martinez,1974-6-28,85457387,M
70001453,Letha,Jackson,Brown,1999-2-15,82298998,F
70001454,Red,Johnson,Garcia,1970-11-10,29752471,M
70001455,Torrence,White,Miller,1977-9-18,61557126,F
70001456,Ronan,Miller,Williams,1984-7-28,15158975,M
70001457,Sommer,White,Martinez,1978-12-21,69495196,F
70001458,Armand,Wilson,Garcia,1987-4-19,68144841,F
70001459,Gloria,Smith,White,1976-4-26,79818396,M
70001460,Immanuel,Jackson,Martinez,1983-2-27,32413566,M
70001461,Windy,Jones,Jones,1974-6-11,52432138,M
70001462,Phylicia,Thomas,Smith,1979-8-4,95725941,F
70001463,Lauri,Martin,Smith,1992-6-12,37347349,F
70001464,Louvenia,Miller,Brown,1970-10-22,64733927,M
70001465,Seth,Miller,Jackson,1985-4-17,37531253,M
70001466,Kamari,Johnson,Williams,1973-2-25,61913393,F
70001467,Harvy,Smith,Rodriguez,1994-3-26,56998794,M
70001468,Rollin,Johnson,Garcia,1984-7-1,24124141,M
70001469,Maralyn,Brown,Johnson,1981-4-3,89957526,F
70001470,Eduardo,Davis,Garcia,1979-4-10,16417598,F
70001471,Alton,Jackson,Martin,1984-2-10,19172732,F
70001472,Travis,Thompson,Taylor,1992-5-19,42261719,M
70001473,Judson,Davis,Miller,1978-2-7,16194964,F
70001474,Orrie,Miller,Williams,1975-12-10,25911971,M
70001475,Ernesto,Smith,Rodriguez,1980-4-26,22691995,M
70001476,Odelia,Davis,Thomas,1992-2-21,54924712,F
70001477,Gaven,Wilson,Rodriguez,1989-1-2,79239198,F
70001478,Gerold,Garcia,Johnson,1982-1-17,64955394,M
70001479,Mimi,Lee,Smith,1972-3-0,31833513,F
70001480,Deryl,Garcia,Anderson,1978-3-23,98781289,M
70001481,Angeles,Johnson,Davis,1977-12-24,57317457,F
70001482,Zona,White,Johnson,1997-5-18,14479577,F
70001483,Dessie,Martin,Jackson,1978-11-20,36834566,F
70001484,Venice,Garcia,Thompson,1994-8-8,64691525,F
70001485,Omarion,Taylor,Garcia,1976-1-2,96759193,F
70001486,Jacques,Jackson,Brown,1981-11-19,84221141,M
70001487,Xzavier,Taylor,Rodriguez,1993-5-11,92766444,M
70001488,Lott,Williams,Martin,1970-9-12,64266269,F
70001489,Kailee,Garcia,Martinez,1972-6-27,73428949,F
70001490,Williemae,Wilson,Davis,1998-9-10,81996389,M
70001491,Irena,Martinez,Jackson,1994-10-4,55765666,F
70001492,Renard,Jackson,Wilson,1976-3-21,97394892,M
70001493,Allisson,Taylor,Williams,1988-2-17,51427653,M
70001494,Permelia,Jackson,White,1974-8-28,77814964,F
70001495,Walt,Moore,Williams,1997-10-1,25635387,F
70001496,Kaylee,Martin,Rodriguez,1980-7-0,33281656,F
70001497,Cyndi,Garcia,Williams,1998-2-8,78311527,M
70001498,Emeline,Anderson,White,1986-3-17,16313367,M
70001499,Elissa,Martinez,Johnson,1996-8-1,76517456,M
70001500,Rosalinda,Johnson,Martinez,1988-9-11,86686819,M
70001501,Jeanine,Taylor,Rodriguez,1983-10-28,34452885,F
70001502,Ardelle,Williams,Taylor,1993-7-1,25153431,M
70001503,Gust,Jones,Rodriguez,1974-5-4,85991178,F
70001504,Winter,Smith,Smith,1987-8-3,34139159,F
70001505,Marsh,Moore,Smith,1993-12-27,23989985,M
70001506,Cooper,Rodriguez,Martin,1984-12-20,63443157,M
70001507,Jasmine,Rodriguez,Davis,1982-1-22,48816672,F
70001508,Evita,Johnson,Johnson,1982-4-0,72385387,M
70001509,Christena,Anderson,Williams,1970-6-23,48198456,M
70001510,Amalie,Moore,Miller,1988-12-17,47143341,F
70001511,Clarisa,Miller,Wilson,1982-8-28,39829452,M
70001512,Cheryle,Jackson,Lee,1974-9-16,59831254,F
70001513,Sylvester,Moore,Garcia,1973-4-7,76835761,F
70001514,Delina,Williams,Thomas,1970-5-16,76266272,F
70001515,Ottilie,Jones,Rodriguez,1979-5-11,63643199,M
70001516,Kristoffer,Martin,Thompson,1984-7-13,59163677,F
70001517,Jazmyn,Thompson,Thomas,1985-7-6,91453669,M
70001518,Olar,Thompson,Williams,1999-6-27,17481645,M
70001519,Rolf,Williams,Lee,1977-8-15,42676649,F
70001520,Bev,Wilson,Williams,1970-10-24,27435287,M
70001521,Dijon,Johnson,Lee,1972-11-25,26184745,F
70001522,Adelle,Taylor,Martinez,1971-11-28,96718334,F
70001523,Aggie,Miller,Taylor,1990-9-21,67863915,F
70001524,Grover,Thomas,Taylor,1994-1-20,79751351,M
70001525,Izetta,Taylor,Martinez,1978-6-15,96372351,M
70001526,Margaret,Rodriguez,Johnson,1986-3-18,57422246,M
70001527,Alvis,Smith,Thompson,1982-1-25,73697539,M
70001528,Kadyn,Rodriguez,Rodriguez,1980-3-21,65476398,M
70001529,Katerina,Brown,Jackson,1992-10-22,69226656,M
70001530,Barrett,Lee,Davis,1973-10-6,24151459,F
70001531,Geno,Lee,Lee,1999-6-25,53442896,M
70001532,Monroe,Jones,Moore,1977-1-8,82684726,F
70001533,Kordell,Moore,Jackson,1989-9-9,94825794,F
70001534,Starling,Brown,Taylor,1979-5-9,43411553,F
70001535,Timmothy,Johnson,Martin,1977-9-25,45994463,M
70001536,Hakim,Lee,Miller,1986-3-18,46354496,M
70001537,Chandra,Smith,Lee,1984-10-4,44533766,M
70001538,Corrine,Moore,Jones,1990-12-23,67372619,F
70001539,Horton,Wilson,Anderson,1981-4-2,62685658,F
70001540,Kenisha,Martin,Jackson,1971-2-13,75392239,M
70001541,Dottie,Smith,Jones,1997-10-15,97254486,M
70001542,Galilea,Thompson,Taylor,1984-8-0,82288111,M
70001543,Lelah,Jackson,Jackson,1990-2-13,68581899,F
70001544,Ronan,Thompson,Garcia,1979-6-25,16294912,F
70001545,Rella,Thompson,Brown,1973-8-28,28374453,F
70001546,Leroy,Martinez,Davis,1984-7-27,85715975,F
70001547,Amira,Taylor,Martin,1992-4-11,76291315,M
70001548,Abigale,Davis,Brown,1993-3-4,52599785,F
70001549,Nicholaus,Rodriguez,Jones,1974-10-1,24611432,M
70001550,Alonza,Martin,Jackson,1974-9-12,85914971,F
70001551,Lorenza,Martin,Jones,1974-1-10,51491534,M
70001552,Arturo,Martinez,White,1985-10-5,23521787,F
70001553,Lem,White,Miller,1989-5-2,68597627,M
70001554,Rigoberto,Wilson,Lee,1982-2-22,41279227,F
70001555,Brad,Jones,Jones,1987-1-21,76634163,M
70001556,Cheryl,Davis,Jackson,1972-1-19,48433334,M
70001557,Kathlene,Thomas,Jones,1974-3-5,97559853,F
70001558,Tasia,Davis,Miller,1982-11-8,39543765,M
70001559,Germaine,Davis,Thomas,1995-9-26,63315968,M
70001560,Brennan,White,White,1985-9-24,94145192,M
70001561,Pryor,Miller,Jackson,1976-8-24,91598962,M
70001562,Ettie,Garcia,White,1994-12-0,94387786,F
70001563,Jazmin,Martin,Thompson,1983-6-2,93143648,M
70001564,Erling,Williams,Jackson,1982-5-8,82519257,M
70001565,Kami,Miller,Martin,1978-10-13,91475636,F
70001566,Emelia,Rodriguez,Moore,1989-5-21,36654559,F
70001567,Katharyn,Martinez,Jones,1974-10-3,64991231,M
70001568,Lessie,Johnson,Brown,1970-7-11,45299324,F
70001569,Nayeli,Martinez,Jackson,1976-1-6,33719522,F
70001570,Paige,Garcia,Taylor,1973-3-0,83499318,M
70001571,Isreal,Anderson,Jones,1979-4-8,12562281,M
70001572,Makaila,Lee,Brown,1976-7-11,39666374,F
70001573,Londyn,Jackson,Rodriguez,1988-4-18,11534653,F
70001574,Mae,Thompson,Davis,1991-8-11,48572876,M
70001575,Eudora,Thompson,Taylor,1987-9-24,41283635,M
70001576,Donato,Martin,Moore,1991-8-20,22766734,F
70001577,Lynda,Jones,Jones,1983-4-7,21638681,M
70001578,Ginny,Brown,Wilson,1998-12-19,81955597,F
70001579,Arlena,White,Miller,1972-4-7,28878635,F
70001580,Kelby,Rodriguez,Williams,1996-8-5,13797225,M
70001581,Myrta,Miller,Garcia,1972-10-12,79554116,M
70001582,Hope,Johnson,Thompson,1992-8-27,18875367,M
70001583,Marina,Davis,Thomas,1983-5-26,88611921,F
70001584,Leala,Taylor,Jackson,1991-11-9,16464697,F
70001585,Jagger,Moore,Moore,1976-5-9,15775746,M
70001586,Ena,White,Martin,1978-2-25,26132288,F
70001587,Joann,Lee,Williams,1990-10-7,22466921,M
70001588,Selene,Martin,Taylor,1985-6-2,81463381,M
70001589,Ivana,Smith,Brown,1995-10-28,78222683,M
70001590,Breann,Jackson,Rodriguez,1979-6-13,28555771,M
70001591,Manilla,Garcia,Jackson,1986-4-1,55554712,M
70001592,Arch,Martin,Lee,1996-6-3,57499854,F
70001593,Burl,Miller,Thompson,1991-12-14,16131398,F
70001594,Dexter,Smith,Brown,1980-9-8,61298153,M
70001595,Kaylie,Anderson,Moore,1999-1-15,28812638,M
70001596,Taya,Davis,White,1975-7-22,31737513,M
70001597,Wesley,Davis,Lee,1999-9-11,68728888,M
70001598,Kieth,Anderson,Smith,1984-9-8,96768499,M
70001599,Grant,Martin,Thomas,1999-3-20,48417175,F
70001600,Blanch,Thomas,Davis,1977-4-25,76849666,F
70001601,Pollie,Lee,Martin,1980-7-22,42169766,M
70001602,Kaycee,Martinez,Miller,1992-4-12,98551426,M
70001603,Shafter,Smith,Moore,1985-4-1,67563426,M
70001604,Corie,Garcia,Lee,1971-3-21,73328137,F
70001605,Moody,Jackson,Miller,1984-1-1,76921942,M
70001606,Carri,Brown,Williams,1998-5-8,63782564,M
70001607,Lenny,Miller,Martinez,1985-8-28,96985956,M
70001608,Oliva,White,Thompson,1984-8-3,41626762,M
70001609,Lavelle,Davis,Martinez,1986-8-10,74369645,F
70001610,Gauge,Thompson,Garcia,1971-7-20,24583857,M
70001611,Citlali,Thomas,Rodriguez,1980-8-25,38452115,M
70001612,Isaak,Garcia,Wilson,1982-6-7,74599875,M
70001613,Myles,Brown,Thompson,1986-3-4,52964175,M
70001614,Baron,Wilson,Garcia,1988-1-28,25974931,F
70001615,Alysia,Thomas,White,1976-10-7,82578955,F
70001616,Arthur,Lee,Lee,1971-3-15,74458728,M
70001617,Fallon,Anderson,Moore,1995-4-26,73299963,M
70001618,Morton,Jackson,Martin,1982-5-1,33545484,M
70001619,Herschel,Wilson,Taylor,1999-7-8,44163757,F
70001620,Shelba,Thomas,Garcia,1984-3-22,96241558,F
70001621,Dario,Williams,Wilson,1971-12-4,27121173,F
70001622,Grayson,Taylor,Anderson,1981-3-26,89882636,F
70001623,Reyes,Wilson,Johnson,1973-6-21,73672668,F
70001624,Krish,Johnson,Jones,1981-3-1,96664726,F
70001625,Jorden,Thomas,Martinez,1972-2-17,32187233,M
70001626,Jeanmarie,Brown,Brown,1989-6-15,92547817,F
70001627,Cailyn,Davis,Anderson,1992-8-16,34939442,F
70001628,Demonte,Thompson,Brown,1989-6-9,93846615,F
70001629,Evia,Jackson,Martinez,1972-3-2,18388121,M
70001630,Jameson,Wilson,Rodriguez,1996-5-22,28899537,M
70001631,Henery,Anderson,Jackson,1974-6-25,18126725,M
70001632,Annabelle,Anderson,White,1990-4-16,82359172,M
70001633,Latrell,Anderson,Jones,1981-10-5,24933394,M
70001634,Kristoffer,Jones,Martin,1987-4-17,34236133,M
70001635,Lim,White,Brown,1994-12-9,35725922,F
70001636,Eldred,Miller,Taylor,1983-11-19,94485967,F
70001637,Jeremey,Moore,Jones,1971-9-17,82632893,M
70001638,Ola,Moore,Thomas,1991-11-24,73581987,M
70001639,Amara,Taylor,Williams,1973-6-24,21971851,M
70001640,Cherie,Thomas,Martinez,1990-6-22,37455221,F
70001641,Lavonne,Martinez,Moore,1980-9-21,17574666,M
70001642,Ezequiel,Thomas,Martinez,1996-12-8,49655956,F
70001643,Vernie,Moore,Taylor,1990-4-3,74522857,F
70001644,Candis,Johnson,Wilson,1995-4-16,76548913,F
70001645,Porfirio,Martinez,Martinez,1978-8-3,16167223,F
70001646,Wing,Jackson,Garcia,1972-6-16,34275143,F
70001647,Hernan,Davis,White,1992-3-5,58432243,M
70001648,Monika,White,Rodriguez,1977-8-22,92726999,F
70001649,Mai,Williams,Brown,1981-12-13,74426517,F
70001650,Cheyanne,Martin,Taylor,1989-12-28,29568137,M
70001651,Mikal,Thomas,White,1995-3-26,41752179,F
70001652,Krystina,Wilson,Johnson,1970-1-22,76621493,M
70001653,Scarlett,Williams,Thompson,1983-6-9,74258235,F
70001654,Zetta,Moore,Rodriguez,1991-3-15,13543572,M
70001655,Lex,Jackson,Jackson,1980-4-3,32434227,M
70001656,Rolla,Smith,Brown,1978-12-20,54217453,F
70001657,Harrison,Davis,Miller,1997-2-13,11541832,F
70001658,Caddie,Thompson,Lee,1972-2-9,78588191,F
70001659,Janice,Jones,Brown,1973-11-15,41562543,F
70001660,Racquel,Thompson,White,1974-6-1,31468966,F
70001661,Lambert,White,Rodriguez,1982-8-28,89833157,F
70001662,Robbin,Taylor,Wilson,1979-1-24,74989583,M
70001663,Lidia,Johnson,White,1985-12-26,57249523,M
70001664,Corie,Rodriguez,Wilson,1998-7-22,45913648,M
70001665,Fernanda,Wilson,Moore,1995-8-16,14125844,F
70001666,Bree,Martinez,Johnson,1983-10-25,59949111,F
70001667,Jammie,Rodriguez,Wilson,1991-4-24,41229472,F
70001668,Shad,Brown,Garcia,1998-2-0,93296194,F
70001669,Jesse,White,Thompson,1971-2-11,49951898,M
70001670,Lou,Taylor,Williams,1998-11-9,43959336,M
70001671,Rachelle,Brown,Rodriguez,1987-6-21,29212978,M
70001672,Creola,Martinez,Thomas,1990-12-26,93165997,F
70001673,Ocie,Johnson,Thompson,1995-7-26,17697584,F
70001674,Kadin,Smith,Smith,1972-1-10,98314571,F
70001675,Kara,Moore,Williams,1993-11-7,39866315,M
70001676,Anderson,Martin,Taylor,1975-1-19,14612159,M
70001677,Ardelle,Lee,Jackson,1995-9-5,93958586,M
70001678,Krysta,White,Davis,1972-12-20,17477551,F
70001679,Armin,Moore,Martin,1977-1-1,58543181,M
70001680,Joaquin,Martin,Wilson,1979-1-7,12346881,M
70001681,Delle,Williams,Thompson,1994-7-23,28862277,F
70001682,Alphonsine,Wilson,Jackson,1988-7-16,94915583,M
70001683,Jeremiah,Rodriguez,Lee,1972-6-2,61356441,F
70001684,Lem,Rodriguez,Garcia,1970-11-6,93483828,M
70001685,Boyd,Anderson,Miller,1977-4-11,93825238,F
70001686,Clarissa,Garcia,Martinez,1993-5-8,38767746,F
70001687,Dwayne,Smith,Rodriguez,1976-9-18,82344666,F
70001688,Claire,White,Lee,1997-8-13,27183736,F
70001689,Helaine,Davis,Garcia,1985-3-13,13926179,M
70001690,Francesca,Wilson,Wilson,1989-7-24,42248321,M
70001691,Wilfred,Miller,Smith,1999-7-3,73872278,M
70001692,Holmes,Martin,White,1993-4-10,41935754,M
70001693,Nat,Smith,Thompson,1970-9-28,69144262,F
70001694,Eris,Rodriguez,Johnson,1981-12-23,41634176,F
70001695,Kaia,Thomas,Davis,1993-3-2,42226612,F
70001696,Joselin,Thompson,Thompson,1970-3-6,31393679,F
70001697,Shellie,Brown,White,1991-9-17,86397637,F
70001698,Buel,Taylor,Davis,1976-3-5,39656893,F
70001699,Algot,Jones,Rodriguez,1995-9-6,38836588,F
70001700,Jabari,Garcia,Brown,1994-3-17,56118675,F
70001701,Imo,White,Jackson,1992-1-0,76756374,M
70001702,Jefferson,Moore,White,1997-10-17,56467222,M
70001703,Luigi,Garcia,Davis,1980-3-13,43585892,F
70001704,Destinee,Rodriguez,White,1984-8-18,83326918,M
70001705,Julious,Thompson,Jackson,1988-2-23,39566945,F
70001706,Ruffus,Rodriguez,Thompson,1971-9-5,51152729,F
70001707,Cristin,Wilson,Wilson,1988-5-8,31974568,M
70001708,Council,Smith,White,1995-4-24,89964135,M
70001709,Martine,Rodriguez,Rodriguez,1979-5-23,74841396,F
70001710,Roddy,Moore,Jones,1979-11-16,51457737,M
70001711,Hilton,Jackson,Jackson,1981-8-1,12595622,F
70001712,Marques,Smith,Martinez,1972-12-4,92134585,M
70001713,Maci,Martinez,Garcia,1997-4-20,84143472,M
70001714,Boston,Thomas,Rodriguez,1986-10-7,84984119,M
70001715,Vinie,Anderson,Jackson,1979-10-13,88199234,M
70001716,Salome,Johnson,Smith,1970-4-0,12677867,F
70001717,Exa,Miller,Miller,1976-1-23,39428238,M
70001718,Laurine,Johnson,Miller,1979-8-9,75411266,F
70001719,Emily,Rodriguez,Jackson,1980-8-9,78419929,F
70001720,Nash,Garcia,Jackson,1998-4-5,98427433,F
70001721,Chace,Moore,Davis,1999-12-0,19341129,F
70001722,Arabella,Wilson,Thompson,1995-12-22,36267817,F
70001723,Adele,Davis,Williams,1972-12-19,33345344,M
70001724,Charlotte,Wilson,Smith,1987-6-16,62755443,M
70001725,Hilbert,Smith,Taylor,1989-7-21,85528722,F
70001726,Wilburn,Jackson,Thomas,1984-8-1,65431754,F
70001727,Derald,Taylor,Brown,1972-2-14,15236917,M
70001728,Hayden,Brown,White,1974-12-10,76429282,F
70001729,Keaton,Smith,Moore,1987-7-22,98718398,F
70001730,Avah,Thomas,Williams,1978-6-28,86115721,M
70001731,Spurgeon,Moore,Jackson,1985-9-4,15675272,F
70001732,Zora,Wilson,Martin,1992-9-21,39539198,F
70001733,Jessika,Brown,Wilson,1994-2-3,52287494,F
70001734,Neely,Garcia,Thomas,1972-4-13,17849546,F
70001735,Amma,Thompson,Miller,1994-2-15,87285622,M
70001736,Clabe,Wilson,Smith,1976-9-0,95758679,M
70001737,Sunshine,Johnson,Thompson,1996-6-8,28816177,F
70001738,Ellamae,Garcia,Thomas,1985-4-10,47511157,F
70001739,Alissa,Jones,Martinez,1989-4-8,33122626,M
70001740,Gertha,Jones,Davis,1998-7-3,92621635,M
70001741,Hart,Martinez,White,1987-1-16,81889938,M
70001742,Dirk,Anderson,Jones,1995-6-5,13543575,M
70001743,Celestine,Garcia,Moore,1994-11-21,81666536,M
70001744,Darcie,Rodriguez,Thompson,1988-9-16,97721967,F
70001745,Madisyn,Johnson,Davis,1976-3-18,28252794,M
70001746,Reba,Thompson,Smith,1971-12-18,39472275,F
70001747,Orrin,White,Thomas,1989-1-21,86671739,M
70001748,Adison,Davis,Thomas,1974-10-20,96334438,F
70001749,Phylis,Jones,Moore,1999-2-9,43578521,M
70001750,Eva,Rodriguez,Martin,1970-11-22,42373485,F
70001751,Darrell,Johnson,Lee,1994-10-16,68616437,M
70001752,Spencer,Jackson,Rodriguez,1988-5-25,67784912,F
70001753,Sloane,Smith,Martinez,1973-1-4,48986599,F
70001754,Shea,Miller,Martinez,1979-8-14,91477547,F
70001755,Keyshawn,Davis,Anderson,1988-11-15,28886546,M
70001756,Rian,Jones,Thompson,1990-3-12,16351974,F
70001757,Josiah,Jackson,Garcia,1974-9-19,78157578,F
70001758,Nehemiah,Moore,Taylor,1993-12-13,83915911,F
70001759,Len,Williams,Thomas,1977-12-1,23435853,M
70001760,Luberta,Johnson,Miller,1971-9-10,47448816,M
70001761,Artelia,Garcia,Thompson,1983-7-12,28258421,F
70001762,Palma,Martinez,Lee,1984-3-23,81722589,M
70001763,Isam,Lee,Taylor,1976-11-0,46838479,F
70001764,Elton,Johnson,Davis,1985-2-20,16976894,F
70001765,Jovani,Thompson,Garcia,1972-7-11,74455382,M
70001766,Jamal,Thomas,Thompson,1997-12-0,33297774,F
70001767,Doctor,Martinez,Martin,1989-2-18,42384783,M
70001768,Linden,Johnson,Martinez,1995-3-14,26915479,M
70001769,Henrietta,Thomas,Anderson,1988-1-19,41746282,M
70001770,Ardyce,Martinez,Thompson,1992-3-8,11289526,M
70001771,Inell,Thompson,Thomas,1990-6-5,54136624,F
70001772,Juwan,Garcia,Smith,1989-7-21,75971823,M
70001773,Laurence,Moore,Brown,1996-2-15,52552891,M
70001774,Bryn,Smith,Martin,1979-6-16,85372461,M
70001775,Bradyn,Thomas,Brown,1970-6-7,82914893,F
70001776,Elvis,Wilson,Lee,1972-4-24,12137961,M
70001777,Jared,Johnson,Thomas,1993-12-5,81358647,F
70001778,Yael,Rodriguez,Miller,1974-1-22,44727411,M
70001779,Jessenia,Rodriguez,Martinez,1991-2-5,73996869,M
70001780,Cleta,Williams,Miller,1996-1-12,25196516,M
70001781,Paxton,Williams,Jackson,1975-1-25,92669925,M
70001782,Tad,Jackson,Anderson,1973-5-5,31239779,M
70001783,Cade,Davis,Williams,1986-9-18,26182952,F
70001784,Ashlea,Anderson,Miller,1978-1-28,23216881,F
70001785,Maryjo,Jackson,Martinez,1970-6-22,71776742,M
70001786,Dessa,Miller,Anderson,1990-6-20,55976332,F
70001787,Holli,Johnson,Lee,1974-12-5,33287531,F
70001788,Spring,Lee,Smith,1997-12-24,42536846,M
70001789,Celesta,White,Jones,1980-7-10,74969612,M
70001790,Rosanne,Williams,Johnson,1986-12-18,89811284,F
70001791,Penny,White,Miller,1974-1-17,31396265,M
70001792,Algot,Thompson,Jackson,1982-8-12,91651466,F
70001793,Velva,Thomas,Martinez,1980-10-10,74591914,F
70001794,Semaj,Moore,Rodriguez,1981-7-9,97453276,F
70001795,North,Brown,Smith,1980-7-24,98447435,M
70001796,Kirstin,Jackson,Lee,1974-6-0,58561577,M
70001797,Isis,Jackson,White,1981-1-6,53584925,M
70001798,Isabella,Brown,Smith,1992-5-8,21566481,F
70001799,Deandra,Jones,Johnson,1981-5-4,76894383,M
70001800,Tamiko,Johnson,Martinez,1997-2-6,54688926,F
70001801,Fielding,Garcia,White,1995-2-6,39428524,F
70001802,Gidget,Williams,Williams,1976-2-28,86224923,M
