DNI_ponente,Cod_capacitacion
07569077,4598
07451321,73
03284087,4899
74499625,2265
64739894,4151
35357151,3551
56894488,4934
07610041,2592
47883017,213
33234848,3766
73108731,1988
91774872,3493
36715822,1799
04433554,608
43518557,2393
82172173,4367
04396920,713
27358868,439
79695514,384
54350413,3325
15135210,978
72375917,970
47668652,308
71167653,3325
70607888,3120
25698719,4100
00364617,2899
48484100,2946
44187681,4721
22327866,4119
63213687,2017
27612441,4106
66509827,4279
16435401,3342
26815621,4953
59338621,1903
40397956,2600
48703187,3196
33016288,492
84840101,4781
80748731,4965
96707570,3720
82411544,2827
95761183,3914
04046266,2925
61509923,4663
98995643,2872
65571198,4025
62002797,1018
46171976,871
94228783,1739
70555797,4606
20823208,4704
20363824,3599
34259282,676
39463317,3809
80748731,3614
56163513,1210
00565146,1900
99265684,3990
72244872,4510
15990290,2472
83997238,126
72786754,2238
30293694,1568
35080683,4819
72776894,3588
05921841,350
10494417,3580
56463134,3489
13938164,3682
75489746,2602
70569844,2533
86644763,90
88433120,288
91227440,1963
33354407,438
66171587,4886
36977524,4988
16857903,3061
46233359,1586
96498729,2568
03365584,2307
73932565,4818
64117444,4572
57556313,1496
87117446,3311
76232346,1902
66573283,614
44297980,2981
60752900,3778
30234075,2053
13658271,3435
07584926,4781
00591118,416
80148022,1332
41122829,2076
74939611,4880
56123678,3170
33627004,1622
39512746,710
07594574,2348
13592862,4920
19525880,2569
39155119,300
81602131,2789
33500515,3199
01227853,3294
20465892,3134
97095043,1410
33627004,3623
87271908,4608
60623031,2994
94774089,82
01235384,1890
34377877,259
00444174,2527
73454195,4326
80823043,4563
12038569,686
00789811,151
07306442,293
35265552,1021
93833808,2689
85432240,4367
26987685,409
92097087,1842
19293146,3689
76725330,857
12103395,2354
88934341,3180
29911255,1701
47622895,1573
88034119,858
31356424,627
70338047,3703
52132301,1371
38821506,1833
49519788,3936
20263042,2900
41764988,4974
66148864,1294
51252165,4679
28635157,4358
65827720,1459
71612889,4637
76650618,677
70226182,3050
64549888,69
97248938,2443
20877631,1805
97997452,531
22786897,1495
46825519,569
90123872,3239
99173977,3735
54346409,4484
69618416,2734
86933439,1364
70141387,2404
78188431,1508
53447975,3814
74604547,1083
09728107,2141
87586798,2125
97296573,4554
85463926,3435
98334309,3458
30900952,3802
76910315,1714
13167660,202
77960807,4310
75532434,1830
27739487,1553
86799149,1841
39401285,3722
06233532,2351
72683554,536
98377266,2105
66977808,940
32571015,4965
61055442,864
59611071,3283
24470931,4684
89516948,4703
96260887,3182
04736045,3200
25653765,943
67952137,890
58574206,2281
65408637,1454
79288293,1081
84686127,1245
13283069,3593
81781862,3350
01329480,285
46229353,2731
31587268,4421
64051257,1824
22939192,804
67218217,1855
76699527,2784
58714326,2831
64617494,2790
17904128,2576
83529322,2805
27197148,2427
71585908,4188
64815853,3208
31792168,4727
72618197,3666
19872768,1226
46196984,3865
86780580,116
43521498,1104
80556998,3569
25327055,1258
03264829,719
67706079,1433
90506397,4163
08869442,4933
30286085,4392
27811098,2207
47417200,89
60601925,4066
14269652,1973
14939708,2532
88829721,1834
97818493,199
14855058,2087
18774036,4222
27652923,616
98339329,3363
45813011,1197
57449725,3806
69152021,702
02430534,2546
63362780,4482
34269379,4676
88424382,2451
51252165,337
34575543,1202
50480063,2733
29528891,473
39174929,4057
35257508,3181
19254178,1527
62049920,2361
61069252,1341
98742000,1184
53305030,1040
63563585,1049
15228479,2500
65091267,1222
76770084,1784
72461476,178
77075144,1361
31292967,644
55488702,486
03890123,1618
93332892,3516
36185586,569
33355588,1344
27101557,2493
54346409,2840
39168217,536
24996275,4620
91881770,3818
49472631,4821
03668152,648
31567416,2770
24909508,78
75044536,4911
58864013,4577
93044132,895
69820748,1293
97071802,2347
13369494,806
20756325,1144
21240876,4081
68403688,1033
19430469,4216
19525880,3907
92525827,4125
13688789,779
16203116,3037
29899169,3305
41826538,4032
03901955,2893
82129216,3614
81415974,2508
79628636,3199
52101122,3121
03181042,1252
22191338,10
43298744,3249
01238868,2655
72384984,3049
35651676,1851
47291442,4347
56312973,3300
74065748,2531
60395782,3204
87113549,4822
79503637,2876
38175501,4886
84124264,1047
23264710,1593
81252686,4796
46724974,4785
08923227,4530
63090419,2201
09315961,3203
24237096,2805
65917057,3777
82059679,4037
09676518,4537
41361197,35
83745967,836
61644523,192
11102536,2349
14044712,1801
51384945,4516
95464918,268
62772110,3943
69231434,470
26543060,4439
83888738,4716
34909008,4274
81811882,4048
20662321,4673
16887333,1481
44966269,2358
72797222,3305
44580914,429
10554393,962
85236627,4927
02483008,2526
85391061,3862
08465537,3756
36860258,2847
73264592,3984
58223803,3251
02938720,3984
52885016,1221
32553793,1929
97357530,3822
56965773,1457
22531543,2630
04038812,3430
72003383,963
91820073,837
16628181,3508
72313990,335
74524011,2509
55919179,2881
81455558,4670
80652153,1698
61478935,1917
77991073,1799
63124212,66
76650603,1736
36149702,3490
09187215,1420
26363866,660
94482555,531
46764284,595
63536383,2515
64466585,2435
71406785,4178
82370845,3293
96099477,3004
31859589,276
36432767,3589
40165593,1736
81435458,1683
15959303,1820
62492314,2043
85392310,2966
83771996,4134
03595284,1018
02929674,250
26232135,89
43929090,3420
07197463,1967
59634091,172
19318514,4658
12495086,2281
66302597,1934
15942018,2128
92277981,3963
24225607,1825
71059656,4936
17527787,3798
77606755,35
17052944,1528
15942884,302
19050577,4018
85215389,2248
26537789,620
50956505,38
92015073,3533
80602392,3025
71736709,983
00973775,4388
36559048,4982
71555660,4628
35944988,3191
51195166,2027
99119965,3818
97886661,2625
00942021,4468
00912355,4829
26140239,1023
83989121,2277
33643777,350
71555282,139
80771250,4716
47219467,2401
07108665,4476
93292680,1515
40021669,4197
70590279,2617
94602853,3411
87293495,729
43223700,3058
25034933,3928
15845476,2634
55023743,3717
72082720,3539
34540847,1652
99986897,2366
13905407,476
31436532,2660
19128554,485
43523228,2371
15424276,4298
66393767,2200
27358868,308
50686595,4263
43607101,2841
89883348,743
87692949,3904
09851309,1879
66510510,3386
69614003,1319
57907870,2012
20798717,886
17816338,3471
90631401,1718
21521078,3386
82310773,3662
88896819,3361
34909008,2303
27962222,1474
75960880,2410
32695120,1591
62850824,2437
76032517,2883
33240098,4468
98898435,2439
21217040,4012
81609590,825
10482438,1939
43032435,4796
22832055,958
36561192,450
86585931,3570
18206990,3186
15046070,3832
02852069,143
82463553,1681
38077611,748
34670022,4934
50716798,1139
58899202,1252
01380659,2894
34563814,3029
25652166,162
95843718,721
93905180,1330
29990925,844
34238873,2651
41244767,3296
27891279,2991
36774475,3202
35377640,1075
32061527,2573
32168487,354
00330806,1806
14403637,3261
08845935,1423
88687473,3323
87885708,1228
56838295,2124
46864407,2500
60014608,4980
52870971,2939
33669235,4111
96914626,1172
29923099,1067
19698133,1589
02666064,4258
71149462,3965
54758953,3021
48627219,2457
12307535,182
30578920,3790
88134289,1036
54480197,1046
14459460,4671
32031308,4319
90352290,1891
61321351,3634
02414209,4845
60318104,4456
84752995,4182
94705983,4407
00121492,1559
67482166,757
63847254,1848
88570976,2215
37924605,4799
76799399,1887
08539899,3728
01548488,348
01433502,2832
48007421,3051
74112721,3278
09991393,3429
61945780,4196
61535326,1741
49698527,283
74347890,4523
96261190,873
31626911,1423
80473162,4846
44580914,1104
17527328,996
01102017,1833
00848039,2278
50390292,3123
91835782,3201
32291647,2538
84250412,564
64033486,2308
29457294,205
05439170,4491
71339500,197
59992588,2332
91149723,4294
38871174,1497
21131368,3746
92779430,1490
29963624,1945
82385087,4466
06935594,4560
76180640,2038
33352482,116
64795903,1946
95495919,1895
64307504,1792
08100037,4655
22473384,2590
80403641,297
39522135,4979
04033002,29
76466251,2788
88700075,4078
64824924,3517
76088994,305
41835826,1599
36031430,1925
98584229,331
67515648,4565
61497737,425
89015234,4235
90766363,4913
26221449,3501
66938637,2799
78565585,3777
49581676,1094
01802756,4255
42414880,286
77496217,4512
45823183,708
69636364,4491
87474244,2386
65755953,3648
99173977,1161
55682630,2699
33354407,2378
11151564,156
94174942,3529
53569222,2499
61049018,159
84684688,4107
30030383,2787
52000456,2839
17032323,4399
97075550,3230
66182379,4872
22471884,119
80996793,1842
93263265,2681
24990645,4685
13069082,942
66804942,19
38931063,2058
46240753,2459
68889320,2581
25855398,3538
83203840,1576
44252081,2754
09969063,4399
50534698,3119
62150340,4965
37759853,3055
67130734,1602
39008621,1555
25507543,2900
65636643,3720
71247751,2359
11492084,3996
87600589,4992
57266556,1679
13319009,1778
01010999,1966
09837994,1543
01406468,4121
39136896,4578
30880140,1584
19205979,2331
57789661,580
27541035,174
77125171,2831
89743987,1379
97709801,3985
75948479,2313
46948517,3183
40228575,4256
86421371,4210
19662185,3315
92719766,3647
10027821,751
19331716,1029
80970690,4121
98256801,4062
73936802,3503
99670487,3044
38796693,827
71478222,3923
37841015,2418
54614943,2581
97101074,4591
74987905,76
75043474,2077
96860373,2773
43400068,2743
02107561,533
20846371,999
92966653,3226
33754138,1879
42154192,4277
79028183,4635
69691423,412
90931587,4549
38288221,4020
72505845,4948
07721783,4403
78270123,70
13765490,2442
78504209,1469
54334438,3892
11473131,2989
16631538,4058
92382533,2339
09462531,1812
89797989,925
94392240,952
02277856,4763
27377066,2374
63896131,4756
10817186,3984
85562552,699
05545148,1948
62147651,570
18102439,4269
52297992,958
86260724,1251
73379709,290
95910417,639
40841164,3946
35654133,4551
73821611,3542
06682403,3135
54428514,924
19458803,3970
17299906,4607
93151129,1736
07451176,4045
84250412,3780
15530513,779
38175501,3006
92469557,3914
13319815,3389
60183162,3622
74939077,3185
85673205,1480
71377384,143
87215841,4591
47358489,1032
89873381,139
43334168,2547
79296611,660
27006178,1405
54030376,4320
07197463,2024
25653765,4586
86227934,3189
34133029,3343
31922949,2704
35720428,1958
32948592,886
09848720,4977
43521498,1165
50999438,660
32031308,2788
85112150,4903
06217144,3250
06593636,4619
41689943,2972
75890466,1192
02982683,4039
09304559,4082
70776088,630
08654923,158
86384416,743
14505419,1927
61710920,1908
06813812,362
76509964,4176
59811903,2975
90384297,878
22530612,2300
26406826,4794
32260842,135
61757021,3563
38793565,467
97248938,4809
77603022,2535
82132383,3327
10972919,1477
95215852,1163
77101666,3403
10968275,1660
54944702,3848
29051059,3844
66302597,4153
14065879,1054
28728306,202
62168245,1076
29320738,1318
34786002,3016
61286673,3595
88887011,1335
31587268,4616
26249865,1528
89743987,1436
23070666,849
94174942,3466
04054529,1308
06344398,4697
09286671,1842
71531674,1226
75153395,1655
14269652,1448
16775734,3117
89909249,76
61115071,904
24410457,310
16406360,2505
71799922,4605
75287879,2371
02875245,1725
19254178,2232
11579446,2081
12886339,211
79766763,1397
46293829,1981
83839602,1302
07614734,404
72506418,4073
14402503,3221
59731102,2359
65850489,4172
74127116,4069
95280006,300
39238356,2063
19894913,2420
71948066,2244
39990710,1685
04165329,898
02560570,3809
72403785,3949
16066951,1271
20784694,3483
30789650,706
41507074,4254
25728176,4409
14168224,4405
79524168,635
79503637,2963
39504947,4854
44754953,4960
04004826,1519
72720280,3279
74127116,586
77824178,1452
62146721,2825
35575966,4242
91230160,3357
60395782,4828
92324674,2986
09091979,4343
50979564,2048
69024696,3681
04901860,4927
10258979,1323
34735401,4374
55169555,2056
11393882,2544
53729398,4098
16668541,2217
68007414,230
91676168,2305
59521476,1842
96787323,3549
78328072,2430
85819712,3457
96238095,1635
02381424,3225
31809778,4541
27722930,1016
66859623,2934
43348670,4852
38458993,1284
06447971,3030
69256380,1878
21775783,3638
97240300,2993
43342901,2932
10237066,4309
81734804,4210
73827306,2073
44611004,1216
42270216,3173
79874956,3080
05251419,3947
31038801,2635
72547150,4487
87767223,928
52860371,1235
57304341,2506
51431729,557
56123678,2926
48309391,4791
60341805,4737
84791693,1396
32937422,2192
73918275,1616
18795585,4882
94668085,555
80148022,1560
65407799,2059
15207340,4087
68540197,3034
89883348,3670
46892581,325
49990702,3734
46853057,25
77783887,784
54328188,223
28184427,269
06298637,822
36628417,1441
05817080,3575
36297194,1283
55962678,4287
46044153,1336
37892086,2038
76729178,597
01870909,3143
96537516,693
18292253,4499
54271008,2055
64684543,3792
03184640,693
32618158,1065
55893784,1987
78541476,1128
60092258,3381
77606829,1104
43643522,1537
13544992,3860
72435920,4442
82139700,1001
20830318,3675
84046553,2010
90506397,316
39961159,1501
95020795,2386
37890951,2915
47589060,2013
81965404,1745
27518136,4924
33694487,132
92489817,281
56402841,4322
78169339,2980
19469432,1044
66509827,434
27483313,165
33276332,3893
42047557,4830
45064655,1389
55107797,2933
88435557,4329
08056486,910
04889268,2533
86632864,1694
54045726,3233
78517395,762
85463926,4415
39950580,1686
32498016,4620
33426214,2522
33863319,2480
32910139,1867
35553081,2567
61840101,3287
28697844,4381
04649814,435
92145262,4773
46864407,1404
63414755,353
29814378,4763
16131044,1277
79822615,3453
10490011,4667
40393628,4440
43140043,4222
79538804,2045
66122636,2355
50131882,779
16766513,1962
58496310,231
91287928,1640
94818679,1406
49750451,3364
30655471,72
34108675,2261
83099802,3655
08876272,3065
77075144,1935
71490370,3600
72676543,4723
54211494,4690
75532434,2228
05750340,2033
51857457,3320
63360336,3427
37286886,3043
16760968,569
90497389,1480
31785106,4965
67431080,354
63283950,2740
29956395,4821
07294595,3823
38446916,1242
00026875,4483
17186511,2950
56465832,4086
65403226,2571
66954891,890
24249764,2818
30030383,794
02277856,4384
89015234,4368
97575205,4353
90359013,121
27621783,615
21912127,1422
09271935,2723
40830839,2192
09611253,372
31583879,1282
79014664,2202
57259619,1205
25051317,2839
27085166,2017
94486656,2765
84931127,576
75719371,3231
76608794,2070
10651512,629
58321892,3645
83877370,2757
37806929,3033
32910139,1664
20714384,797
98669898,3253
62214574,1711
75350714,3800
03216465,2933
56765232,2715
81173962,2
01103456,465
54223498,334
43800501,1874
69719154,2634
47941636,948
16977782,99
04836835,2698
41541915,538
39352005,4710
27909568,2750
80877669,3416
95495159,1123
85945860,81
67338425,208
28094004,1710
89796093,981
02332124,3492
38123765,2224
04649814,72
30013613,4221
85058576,2489
43368069,1078
84686127,3805
16435401,901
73891338,4305
66182379,2831
45497772,4465
01548488,1289
44701361,3010
57133585,48
30958684,764
67526475,4599
70541299,49
99742344,975
41470338,4386
75739905,3845
50622260,870
83609274,3415
10054192,4245
68092401,3191
58778573,4321
60751915,1271
57369868,4976
64151945,1037
81715260,1762
38375023,410
43032435,3467
44809384,3136
97390168,3185
46586539,4989
96576701,4308
75628252,2152
46794437,1462
44642364,1206
82191693,1236
46715085,4257
43191909,1771
21028013,696
58769478,793
63968434,3789
17254274,4171
67821889,2786
87311673,1912
21183175,210
43197744,34
95732314,374
39504947,1737
14939708,3577
31244292,4445
18543348,3907
03281509,532
02839420,2591
64591253,45
24986485,3106
84913831,2725
33452947,1098
54322048,3798
06251267,3590
16631878,4807
07254659,2160
27197148,351
45992039,3239
96099477,1412
83617613,1640
80885005,1599
63999391,2892
76088994,3713
40448906,2138
61898267,2827
54507298,2301
76962384,3491
74386497,1504
85251903,2283
23171937,4352
96707570,1598
39582491,4635
36860258,1751
17672618,1741
77210998,1043
23772691,1725
92307229,3930
14013662,3830
72363062,4157
54944702,4105
69207877,3917
56247026,240
80587422,1157
32476022,1050
18854542,4542
33623320,3235
07150813,4619
91933919,793
51986358,4802
79315552,2237
86783972,2268
93644275,1192
52405471,2636
91035080,1545
24540155,2344
23640705,1481
44715712,4761
92203634,3670
22519702,2521
69421675,712
43189046,2827
54875666,4555
88161190,874
45442225,168
49581162,4235
55860915,2874
18266425,4073
43531312,4054
91946152,4089
74209596,1207
44814707,3954
25785437,4047
07412524,2114
88249493,987
16668541,142
38077611,3051
86799149,4702
16399619,416
58769478,659
26332539,2605
91459816,4343
85385619,4101
94939381,4546
24550032,2829
39674615,1459
13767491,2773
29120061,4429
46065397,1833
28712412,889
95208249,3882
02394518,3575
50076032,354
77280502,2244
55760628,207
16229045,2707
92439558,501
32242729,4644
02822086,4522
40549922,462
47530579,529
75656129,4092
80192115,1390
45453551,1474
83556998,2768
12220622,3748
14410008,4748
12485855,4936
95208249,602
16241078,3576
78692378,2787
98898435,4973
78811726,1038
86325327,595
25788247,159
19805281,4265
87331265,682
55335009,343
15800129,3231
72449487,1648
44346851,1886
81976494,4002
71651065,2721
55847337,4440
51685652,175
60853501,1836
08392670,652
52820028,3955
92439558,2779
13750581,3604
15901566,3311
66983242,1331
32999141,3930
54876316,3770
95472145,1197
77970926,865
32151623,2167
05064423,1069
46830949,2862
97729375,915
38397983,4877
33110182,3705
95031242,913
25783513,4925
46370530,4915
81661530,4334
83286829,4102
13440896,1276
39627582,3693
47087130,2898
88190136,1816
82387389,4325
43370034,1334
02301487,1576
93893881,3607
08954720,4939
32847175,2947
04779113,1718
38052551,2656
93611029,256
62849482,1524
81761734,4854
94450585,257
28748620,2715
30846072,2528
40768500,192
21461119,2080
55151913,1032
31486732,1263
86845190,315
30050718,2805
28036748,1058
20923133,250
88703914,2317
93641924,772
18010886,3182
04042002,3516
84160909,627
58967283,518
89133356,4075
32958843,1659
87897698,95
43948056,3784
85366115,3506
70898230,1440
85988860,2621
02023685,428
82663462,2702
07674311,2809
20016301,4937
91676168,3944
18175688,2230
75302013,2508
89807277,2586
34275144,256
42126792,3777
66318782,2281
83293069,655
34832178,2704
00339220,3817
05555322,687
28367535,1094
03007297,1471
72663890,4497
96231282,1519
60853501,565
36297291,3907
99265540,628
93867641,4710
59759954,2146
45376944,1229
62681825,1882
69614003,2500
27984133,928
87113549,4403
30430012,701
27409011,3889
88970947,3909
61370927,2344
56675903,2842
61570864,1629
81651869,2057
80260333,2220
71319093,3177
40202308,3086
90230959,1643
79488682,620
69752382,3858
18155862,700
24765905,2647
82388059,1056
15626038,4548
92558598,4600
46914079,3373
11697894,2657
46143577,4853
81417461,668
22289396,4248
14570736,1382
91646455,3607
66435046,4535
30049876,789
32098809,2098
88914866,3057
68828415,613
54184034,551
07197463,4944
46193117,1636
19792731,2942
77167797,1488
73812190,3928
82613314,1237
58221336,2308
54161826,3836
75719371,615
25130947,4511
01575928,398
48615878,307
33225214,1300
34778673,1646
78807031,1772
23976098,3583
55568087,2296
67595577,1260
88274133,2932
08447281,3541
91459603,3145
17617435,2808
85678280,2969
15385816,1849
99247959,1793
99458284,87
43370034,1661
88006466,4688
67720484,1462
37469969,1226
86437529,4884
95208249,1302
47343821,4085
72405503,123
60651243,3014
67708009,1582
60465408,4795
71935630,4318
91641723,3740
96373924,2701
35650164,2527
28520271,2724
86801357,887
44184064,4853
27811098,1451
26873839,584
65752902,3594
76372090,1219
43348670,801
13105285,1049
37928001,7
19062280,2679
88241748,3375
29818849,3919
55740528,4516
66669078,4000
72233821,2112
33822273,288
74070698,1841
10482146,349
28566949,3926
99007176,979
48484100,523
70092280,1551
82428911,4893
40233549,2844
19717431,2937
82331295,2406
62705458,225
35792565,4779
93265589,649
25626790,4489
94450585,1855
48722559,2113
96146957,2624
05542498,3340
77657798,1099
89359843,4070
02361507,2870
69483528,4299
85371566,926
73078840,367
57202103,4019
37778500,1527
72038409,1803
84780036,1689
17579488,2789
84520833,1566
60945585,3661
97587080,4693
61267849,3846
27237917,2835
00244550,57
31613966,4273
44894003,1582
83801779,3394
45865862,2068
85215389,2724
96282409,2887
54023664,3035
57976694,4614
38254665,3494
75244632,3607
22487364,3401
89386187,1445
07496746,3553
05319345,2480
37191711,2941
01975418,2349
08606166,1817
87133738,2139
31457493,2793
40980423,325
69449759,2998
95449604,2473
68839433,2902
74764959,3461
73216703,4492
00975616,2810
11512750,4337
43578549,3691
47208043,2250
43235811,3335
10121673,1414
80528171,3758
02431962,4617
23928757,1147
58700756,1456
05585836,4279
75147531,1037
81857913,1839
67443950,193
88585718,1689
23340686,3722
83194242,282
79615773,2810
69758880,6
71981193,2849
50782385,1604
69088690,4027
48339147,3847
11923896,2612
23588165,3758
74112721,1467
61043775,4875
81536564,1142
62213220,4149
20588246,4720
04101724,3724
52101122,4393
49636293,2853
18198390,684
06322082,3615
87718081,2554
02290162,2797
88458904,3287
72435920,2929
92419935,1638
21329651,2672
22089366,1076
14677255,3315
94875885,1967
11393882,1258
98339329,1006
49075813,1481
75431664,1693
27489440,2602
73144534,3546
39852961,2263
57369868,2789
62723876,4033
17638344,3056
33372778,3328
86227934,1353
47388376,1856
32586916,4900
52154145,2353
16679152,339
82993114,4906
82258466,2650
19219603,1744
41935327,2074
91676168,4425
97623446,1916
12859535,3073
59529807,4452
88370126,2134
18978153,1773
05031784,4907
02412175,4166
12125945,1908
97033156,4639
62607851,3638
22866656,1929
20634124,2676
75880952,2636
78537032,275
17052944,1471
59765388,3035
20670338,4093
14459460,4444
87359583,918
86822126,2406
92173971,4744
77444973,2170
64506505,1781
47519546,4330
63771430,1044
48357488,4102
41720365,4217
49210445,3904
60802002,3903
94115276,4268
72612511,1585
37033791,3761
53280847,1115
75937257,576
08650381,1136
02037287,1077
77824178,1648
70087309,1143
13508666,3678
98049290,1201
51460502,1146
90511756,399
42014589,3434
69353420,4921
61858819,2539
78736449,4063
47698314,549
98890717,2507
92889701,3734
48816121,51
07414773,2418
85947984,3454
35508545,728
43356358,3848
55924283,1423
35734707,3184
39074848,1706
46948517,637
65456123,1942
84317331,182
43484727,3804
16495523,1310
22719979,3422
78778322,2371
94211962,3253
27392932,3378
81173962,4902
00428100,1090
89967537,2782
00304223,4092
56897840,1341
73334054,4479
96053956,3563
42889868,891
70776088,3379
13833075,4988
61116928,1671
19440553,2889
00944316,1468
71000869,3601
78270123,4034
85463926,1744
43630956,163
49136349,2271
03607578,478
60717089,4856
92195120,4992
04004826,1218
19729663,2156
73636260,4062
73305298,887
50084724,1774
27482902,1700
50975375,355
53882772,1276
97321350,593
00843754,3639
84732384,600
46582787,2877
54342015,804
74801894,587
95181247,174
24292309,2700
69904512,4136
67595292,2557
75489746,3095
60861562,3600
14139648,3706
18945020,885
78841158,1173
00492053,721
91722917,3825
74365431,456
87005683,2219
67168890,3648
80656249,3040
63847254,3684
79992406,1168
39094878,3662
59170886,2592
04967568,4854
02728207,1016
56227130,3260
68306012,1458
48241084,2840
87007530,2660
27598652,2102
29592693,626
55229062,3614
22531543,3596
31459146,869
29459375,4202
88289269,1203
84013377,3641
66164072,2026
89151864,2437
70275294,976
51163537,334
93595610,881
93641924,4734
99718261,2128
29651850,4987
43535831,1583
56960191,4493
17216544,4811
18677707,164
32719547,4725
26122051,2937
87359583,1089
02412175,2146
11889119,4163
10490011,4996
86430493,741
31269879,728
56800203,4827
14647712,3048
26691556,4209
04396920,3890
72415573,1
92173971,2342
80980793,2824
12241642,493
97481888,3224
64568923,1182
54307031,1361
04740866,3781
39712309,616
54451480,3368
76999276,1811
30067472,684
89632327,911
39287235,2651
13103079,3119
20035978,2264
04972533,1277
93994167,2934
38733811,4816
42870365,3003
94344161,3210
10558775,58
93186274,218
54260957,2801
31794505,3968
84671956,3544
07776815,2970
26198995,123
07564560,4312
98334309,353
12220019,667
89641720,552
28699905,4928
29366194,2398
75147531,4618
55205208,489
07589743,2291
69794779,104
67526475,739
52421101,4696
80940046,3131
64763041,3192
28517940,3820
83506918,4982
01069122,2441
56463134,3268
81643658,656
55442052,1405
35519663,11
28951130,3033
72506418,1908
92777421,3809
50426094,1774
08645131,3062
90483740,875
35208096,1278
27447348,2351
58478926,107
76791276,489
78610233,2008
83468175,1776
97587080,3742
92242724,448
19078526,721
97447862,1654
22436569,1440
24806163,4981
76825195,4115
17793677,3220
43842148,3325
73062079,1287
21545718,4454
02483099,425
36908063,2514
98342936,1003
36273707,1548
96160349,2502
71362209,2916
30534658,1790
69643051,1114
69207877,96
39229401,3360
19708517,1860
01273088,889
50207668,1004
11151564,528
79372485,170
45099614,3634
49698527,895
00072721,4214
67569971,3374
30404146,3734
87894469,2405
67983678,178
04218250,2992
72286947,3993
45499825,199
45726147,870
61584762,1180
13876736,3492
54743502,2326
60040556,827
65054788,1706
34377877,795
43032435,3313
10212187,3556
43789967,2124
73957915,2563
33627004,1644
41805497,1429
04197422,4034
08789738,430
88111652,4127
11703275,3997
09087120,764
55060153,3843
70926667,4213
49948764,1938
14179523,1836
30546893,2576
32350906,447
42760642,1837
31623038,4774
21295910,4804
68647044,3495
44490315,3760
68449828,4360
42778325,4467
52420159,4546
69597215,147
55962678,3657
59237394,1104
02822086,1366
99586767,2845
88307876,3480
87610181,1056
21844404,2906
33948569,2850
46767288,4999
61179505,1803
38130580,240
78289675,3727
95732314,2457
20702837,4441
98543213,4362
68289763,18
25960735,1283
30843757,3593
56048125,517
73940417,4908
14682188,3212
63427508,2924
07115848,1562
12510730,150
87665919,4781
23584005,1407
63214767,221
48761220,2326
02010164,4681
30232943,2387
96260887,4060
41310969,4767
83715326,3528
27942563,2049
18524788,2503
96971326,3043
95421755,625
99771224,3185
31935609,3094
36860258,101
07302683,2994
96971326,601
71237843,2996
80681909,2246
94018567,2399
60813223,4425
97986723,3391
58419247,858
67186372,3906
92114720,2317
23825166,2568
27996482,3477
34275144,4033
68521935,1734
92195120,2702
64043228,2707
64117444,1048
31356424,264
69794779,3939
21971658,4426
70713183,3496
73636260,4149
10146550,4396
61208200,158
65258098,4267
31046885,2416
76910315,4189
37682676,1382
08869442,3907
47424018,3053
70887570,2655
89324306,2306
47974557,1772
78459089,4100
69661329,1433
27715318,4754
87896274,3730
81761734,4520
45273176,1616
94737662,4133
86230727,3506
02835924,4071
28168884,3794
93478324,2269
70141387,1273
93207979,663
38077611,139
50719989,3985
08789738,1892
91499174,328
50745128,2964
45061535,958
95142081,338
87665919,2524
71884169,1509
68540197,4190
68092572,910
74506213,4063
49776393,2771
84638482,3758
80077907,4359
67326384,4325
78841158,3743
20917809,2763
42716296,2748
00718940,1665
54774199,4525
62994488,110
03386854,4454
61095144,4522
75390261,1996
23014052,2331
98476990,1030
57719422,2611
17482162,4078
10653273,549
83574454,2142
05959379,641
57876288,4537
31565582,2874
04967568,4199
36406424,701
36434527,2163
38077611,1292
30982375,1150
83758434,285
77943252,3583
16027513,2404
68540197,362
20973496,1118
02381424,2736
09003641,583
27933774,2895
27265407,2117
68561154,980
71912258,2422
86269064,4530
02732795,255
14139446,1639
14985045,2368
39055879,1419
01353986,2287
55158569,1622
42372307,2320
67580803,2411
92242724,2777
04636655,106
02019523,1378
43709557,936
99633712,1786
92362559,4838
84046553,3447
87806316,35
75154107,3767
09047517,4307
55508597,2167
31239094,140
51076580,2080
18012772,1850
36095108,99
81950564,2839
68758618,760
54093766,2589
31778071,2299
82291864,3338
75161095,3146
65883017,997
31841736,250
96782798,4352
35879062,411
83952551,152
00339220,4385
12950212,4737
41327849,3407
85575800,866
90490423,2200
33453509,2734
56130364,4355
79333234,2803
33552030,2905
88961326,3443
05921841,2023
11979187,348
97264296,3176
51900148,1290
88247434,3360
45410376,2518
41492591,4438
86623764,1916
16594658,1546
98971814,2703
30184687,4192
54755090,4410
30536833,3465
13214263,1553
80637840,1060
65763374,3773
81905124,2140
11725148,1708
10963849,1527
36535953,256
00867625,3496
55860641,337
12232800,2733
36732434,3484
69385469,1388
95181247,2081
48342252,4329
67859433,479
36377275,1409
57736660,1869
81939410,4732
17223941,3256
68968554,2469
57621043,3540
60549906,666
62492314,235
11473131,4274
63901577,3449
21959768,4178
17976855,3990
05307241,4472
46767288,3850
80045073,3915
67324062,4301
73589835,4065
83306983,498
40550381,4517
83286006,2021
11736063,71
11468889,3686
56737151,710
87615669,1252
86487907,2199
65622035,3344
08594796,1634
13982212,4648
05454291,1110
65622035,2612
17739925,4180
20243092,3054
25328030,788
98256801,3395
88390310,10
87896282,4996
85730031,2330
94557761,3523
26734772,3956
02839420,4378
26466426,4476
12156690,3885
00848039,4113
30362351,4920
58466567,3383
59660569,2953
29717095,798
44249432,809
47374886,2263
