DNI_Empleado,DNI_Administrador,Nombre,Apellido_Materno,Apellido_Paterno,Fecha_Nac,Direccion,DepartamentoNombre,AgenciaNombre
46814071,23982715,Tierra,Thompson,Jones,1990-2-13,-12.66/-77.82,Asistentes,Lima
45228499,70305042,Amasa,Taylor,Taylor,1980-9-28,-12.41/-77.03,Limpieza,Los Organos
03478252,70305042,Buffy,Brown,Jones,1986-11-10,-12.19/-77.04,Conductores,Terrapuerto Trujillo
44026369,07954692,Dwight,Garcia,Anderson,1984-8-28,-12.73/-77.03,Conductores,Talara
55287393,26221449,Fatima,Moore,Brown,1990-6-2,-12.13/-77.19,Asistentes,Piura Terminal
56946429,23982715,Shad,Taylor,Miller,1982-10-25,-12.90/-77.93,Conductores,Lima
08053582,26221449,Jase,Moore,Miller,1994-11-11,-12.60/-77.42,Limpieza,Paita
85307390,23982715,Reggie,Brown,Taylor,1994-4-27,-12.51/-77.99,Ventas,Tumbes
37337412,23982715,Lovina,Wilson,Johnson,1979-10-28,-12.41/-77.09,Limpieza,Paita
39753822,26221449,Scarlet,Johnson,Johnson,1982-3-10,-12.87/-77.89,Limpieza,Chiclayo
13289330,23982715,Lexie,Wilson,Brown,1999-2-21,-12.46/-77.80,Ventas,Plaza Norte
19444125,70305042,Jennie,Garcia,Miller,1983-2-0,-12.81/-77.63,Ventas,Oficina Bolivar
61773313,07954692,Manuelita,Lee,Taylor,1975-12-17,-12.59/-77.38,Ventas,Paita Terminal
70569844,26221449,Marley,Taylor,Brown,1991-4-23,-12.81/-77.48,Conductores,Chimbote
43852922,70305042,Blair,Thomas,Martin,1981-4-3,-12.57/-77.37,Limpieza,Oficina Juan Pablo
76621909,26221449,Odalis,Anderson,Taylor,1997-6-22,-12.94/-77.92,Asistentes,Piura Terminal
47808877,07954692,Olevia,Jackson,Taylor,1981-10-24,-12.85/-77.69,Asistentes,Lima
19282695,70305042,Sheilah,Taylor,Taylor,1992-12-28,-12.92/-77.12,Ventas,Lima
91981660,70305042,Lavonne,Jones,Williams,1994-2-1,-12.94/-77.63,Conductores,Tumbes
08223637,23982715,Adel,Williams,Jones,1999-8-2,-12.49/-77.63,Asistentes,Sullana
17383886,26221449,Joanne,Garcia,Martinez,1976-6-0,-12.80/-77.42,Conductores,Los Organos
61207242,26221449,Cordero,Johnson,Smith,1991-11-17,-12.30/-77.83,Limpieza,Terrapuerto Trujillo
41676878,07954692,Manford,Brown,Wilson,1979-5-3,-12.31/-77.74,Ventas,Oficina Bolivar
88601845,23982715,Sheyla,Davis,Martin,1972-2-0,-12.70/-77.71,Ventas,Oficina Juan Pablo
26480745,26221449,Daisey,Taylor,Johnson,1995-5-14,-12.16/-77.07,Ventas,Plaza Norte
05817080,23982715,Theo,Martin,White,1972-7-12,-12.30/-77.62,Asistentes,Los Organos
83203840,23982715,Sudie,Taylor,White,1970-10-4,-12.71/-77.24,Conductores,Sullana
67510862,07954692,Britta,Davis,Johnson,1975-12-7,-12.47/-77.14,Asistentes,Talara
61757021,07954692,Levar,Taylor,Rodriguez,1991-12-13,-12.14/-77.02,Asistentes,Talara
06512368,70305042,Ronan,Anderson,Martin,1972-9-22,-12.18/-77.24,Limpieza,Tumbes
60184598,07954692,Mozell,Thompson,Lee,1987-6-5,-12.71/-77.99,Asistentes,Lima
22085811,70305042,Iverson,Thomas,Wilson,1999-4-5,-12.47/-77.99,Asistentes,Paita
61818919,23982715,Tara,Davis,Thompson,1982-7-27,-12.80/-77.38,Asistentes,Tumbes
09173814,23982715,Colt,Rodriguez,Martin,1975-6-18,-12.99/-77.03,Ventas,Máncora
06536535,23982715,Auston,Taylor,Davis,1998-3-20,-12.98/-77.18,Ventas,Chiclayo
79372485,70305042,Brittany,Miller,Lee,1996-9-10,-12.41/-77.42,Ventas,Tumbes
98339329,70305042,Isiah,Thompson,Thompson,1994-7-26,-12.23/-77.18,Conductores,Chiclayo
19277419,07954692,Kaylie,Anderson,Garcia,1979-4-8,-12.22/-77.62,Limpieza,Tumbes
53247765,07954692,Zechariah,Jackson,Martinez,1980-4-8,-12.79/-77.07,Asistentes,Chimbote
52783237,23982715,Chandra,Miller,Jackson,1978-7-2,-12.92/-77.00,Conductores,Máncora
93186274,70305042,Maryam,Garcia,Garcia,1970-3-10,-12.40/-77.57,Asistentes,Paita Terminal
49662052,70305042,Elodie,Lee,Thomas,1973-11-7,-12.14/-77.10,Asistentes,Lima
73686724,70305042,Liana,Anderson,Garcia,1979-8-13,-12.95/-77.12,Limpieza,Plaza Norte
08056486,07954692,Darlyne,Thompson,Smith,1985-5-22,-12.83/-77.56,Conductores,Máncora
00972764,07954692,Edwin,Martinez,Moore,1988-4-21,-12.35/-77.57,Limpieza,Oficina Juan Pablo
24943451,70305042,Rondal,Moore,Moore,1974-3-15,-12.41/-77.82,Limpieza,Oficina Juan Pablo
72075624,07954692,Senora,Martin,Davis,1998-3-12,-12.12/-77.96,Limpieza,Terrapuerto Trujillo
15230392,07954692,Illa,Wilson,Martin,1973-9-24,-12.90/-77.43,Ventas,Piura Terminal
84486992,23982715,Adella,Anderson,Taylor,1991-2-14,-12.36/-77.60,Asistentes,Chimbote
80637840,26221449,Rock,Wilson,Miller,1973-11-26,-12.22/-77.32,Limpieza,Máncora
77403133,23982715,Volney,Johnson,Lee,1997-3-4,-12.12/-77.76,Limpieza,Terrapuerto Trujillo
91436679,70305042,Leonie,Johnson,Martin,1991-3-13,-12.61/-77.41,Asistentes,Máncora
68206414,70305042,Zita,Jones,Thomas,1982-9-0,-12.57/-77.48,Conductores,Máncora
88108462,07954692,Maddison,Rodriguez,Martin,1996-11-23,-12.26/-77.03,Ventas,Plaza Norte
53945893,70305042,Bea,Thomas,Thomas,1991-12-18,-12.31/-77.84,Conductores,Paita
64922775,70305042,Attilio,Jones,Garcia,1983-4-3,-12.69/-77.83,Limpieza,Chimbote
38988332,07954692,Lawrance,Moore,Rodriguez,1981-8-3,-12.93/-77.25,Asistentes,Lima
01716691,23982715,Geneva,Wilson,Smith,1989-11-9,-12.87/-77.34,Limpieza,Talara
66834421,07954692,Jesica,Lee,Anderson,1980-3-26,-12.83/-77.29,Conductores,Lima
42543528,70305042,Brad,Martin,Miller,1994-4-5,-12.97/-77.12,Asistentes,Los Organos
15338640,70305042,Marquita,Rodriguez,Rodriguez,1993-3-5,-12.10/-77.46,Ventas,Paita Terminal
99247959,07954692,Sommer,Thomas,Moore,1974-3-14,-12.39/-77.31,Conductores,Oficina Bolivar
19792731,07954692,Adam,Martin,Miller,1973-8-26,-12.07/-77.21,Limpieza,Chimbote
95839062,23982715,Alberto,Lee,Garcia,1975-1-1,-12.56/-77.91,Ventas,Oficina Juan Pablo
65617341,23982715,Suzan,Thompson,Thomas,1996-11-2,-12.40/-77.86,Limpieza,Paita Terminal
03607578,26221449,Maryam,Thomas,Martin,1992-6-0,-12.04/-77.06,Asistentes,Paita Terminal
79205443,70305042,Annabell,Williams,Garcia,1992-6-8,-12.45/-77.28,Limpieza,Plaza Norte
87719315,23982715,Ishmael,Jones,Moore,1982-9-26,-12.92/-77.87,Conductores,Máncora
18483131,26221449,Lorelai,Jackson,Rodriguez,1983-8-21,-12.66/-77.80,Asistentes,Paita
55798087,23982715,Tanisha,Taylor,Davis,1999-11-5,-12.68/-77.33,Ventas,Tumbes
17482162,26221449,Helyn,Smith,Miller,1986-8-12,-12.35/-77.57,Limpieza,Chiclayo
91933919,07954692,Leesa,Johnson,Smith,1995-9-10,-12.33/-77.97,Conductores,Paita
07674311,07954692,Aracely,Anderson,Wilson,1999-3-8,-12.03/-77.40,Asistentes,Paita Terminal
71967295,70305042,Randle,Rodriguez,Jones,1976-4-9,-12.93/-77.65,Conductores,Terrapuerto Trujillo
23584005,26221449,Tracie,Moore,Martinez,1982-11-16,-12.20/-77.13,Ventas,Terrapuerto Trujillo
02556152,23982715,Danika,Thompson,Jackson,1981-7-18,-12.72/-77.26,Limpieza,Terrapuerto Trujillo
43702826,23982715,Coby,Moore,Thomas,1971-1-16,-12.27/-77.24,Conductores,Máncora
94720918,07954692,Fannie,Brown,Moore,1977-9-28,-12.18/-77.28,Limpieza,Sullana
46129845,07954692,Florencio,Johnson,Moore,1984-2-26,-12.78/-77.97,Ventas,Talara
46827855,07954692,Judi,Garcia,Jones,1978-10-25,-12.20/-77.57,Conductores,Chiclayo
61631418,26221449,Osa,Jackson,Smith,1989-12-21,-12.41/-77.70,Asistentes,Paita Terminal
39168217,70305042,Helene,Brown,Martinez,1985-9-21,-12.78/-77.11,Ventas,Lima
07778130,70305042,Rozella,Garcia,Brown,1983-2-3,-12.12/-77.51,Ventas,Tumbes
80748731,70305042,Monte,Smith,Wilson,1971-6-10,-12.70/-77.38,Asistentes,Plaza Norte
93430661,26221449,Mikayla,Miller,Brown,1983-11-18,-12.89/-77.28,Ventas,Máncora
29019297,26221449,Gertha,Martinez,Jackson,1994-5-20,-12.59/-77.60,Asistentes,Plaza Norte
52834732,07954692,Duane,Brown,Brown,1993-1-14,-12.34/-77.57,Conductores,Oficina Bolivar
43197069,07954692,Nikhil,Martin,Garcia,1984-3-20,-12.39/-77.31,Ventas,Terrapuerto Trujillo
61526186,07954692,Noretta,Johnson,Wilson,1993-3-20,-12.14/-77.02,Asistentes,Los Organos
76650603,07954692,Kade,Davis,Jones,1977-12-17,-12.99/-77.75,Limpieza,Los Organos
06669293,23982715,Santana,Johnson,Rodriguez,1972-4-24,-12.79/-77.08,Conductores,Talara
07811827,26221449,Selma,Jackson,Johnson,1990-11-14,-12.56/-77.62,Ventas,Máncora
75779640,23982715,Sherilyn,Thompson,Lee,1978-3-8,-12.81/-77.48,Ventas,Terrapuerto Trujillo
48908670,26221449,Luisa,Jackson,Thompson,1983-8-11,-12.50/-77.74,Conductores,Los Organos
66526726,26221449,Charisse,Lee,Garcia,1979-9-20,-12.81/-77.81,Ventas,Los Organos
77125171,07954692,Christopher,Williams,White,1976-2-14,-12.79/-77.11,Ventas,Sullana
30535617,26221449,Suzanne,Brown,Martin,1973-1-24,-12.78/-77.59,Ventas,Oficina Bolivar
05619780,23982715,Woodie,Martin,Rodriguez,1973-11-1,-12.08/-77.91,Asistentes,Lima
43369130,23982715,Reynolds,Martin,Martinez,1970-12-24,-12.01/-77.24,Conductores,Talara
68031932,07954692,Darline,Taylor,Johnson,1975-6-18,-12.61/-77.77,Conductores,Paita Terminal
18625042,23982715,Levin,White,Lee,1992-7-23,-12.75/-77.80,Conductores,Oficina Juan Pablo
22089366,26221449,Orin,Jones,Garcia,1983-8-28,-12.25/-77.13,Conductores,Tumbes
75917709,07954692,Kecia,Johnson,Garcia,1990-1-23,-12.58/-77.68,Conductores,Chimbote
18469194,23982715,Kelsie,Thomas,Anderson,1980-8-12,-12.04/-77.41,Ventas,Paita Terminal
66740790,26221449,Lavon,Williams,Moore,1977-11-11,-12.15/-77.68,Ventas,Chiclayo
40475876,23982715,Lisa,Wilson,Thomas,1980-1-1,-12.94/-77.51,Conductores,Sullana
82609328,07954692,Huston,Martinez,Martinez,1976-7-18,-12.55/-77.43,Asistentes,Paita Terminal
49013505,23982715,Gaither,Johnson,Garcia,1990-9-10,-12.33/-77.57,Limpieza,Oficina Juan Pablo
63968434,70305042,Emory,Thompson,Williams,1983-1-21,-12.96/-77.69,Ventas,Chimbote
72416776,70305042,Houston,Jackson,Thompson,1973-12-1,-12.49/-77.51,Ventas,Plaza Norte
40504116,70305042,Olena,Wilson,Jackson,1998-3-3,-12.12/-77.94,Ventas,Lima
96333597,07954692,Fletcher,Thompson,Martinez,1976-2-16,-12.58/-77.99,Ventas,Paita Terminal
19866070,23982715,Ammon,Rodriguez,Wilson,1971-9-12,-12.66/-77.59,Asistentes,Talara
46732503,26221449,Stewart,Taylor,Brown,1998-12-10,-12.94/-77.36,Limpieza,Chimbote
94818679,70305042,Ilene,Martin,Taylor,1977-11-2,-12.42/-77.36,Asistentes,Lima
52288804,70305042,Jovanni,Moore,Johnson,1980-4-22,-12.52/-77.18,Asistentes,Chimbote
68989437,70305042,Shon,Taylor,Williams,1974-8-27,-12.54/-77.67,Limpieza,Oficina Juan Pablo
82156537,26221449,Hasan,Martinez,Moore,1996-1-26,-12.15/-77.06,Asistentes,Paita Terminal
23991460,26221449,Journey,Miller,Moore,1970-9-7,-12.88/-77.11,Asistentes,Terrapuerto Trujillo
28841367,26221449,Chin,Miller,Brown,1977-9-4,-12.57/-77.58,Ventas,Oficina Bolivar
39355156,26221449,Brayan,Brown,Thompson,1999-12-21,-12.23/-77.10,Conductores,Lima
05549220,07954692,Karma,Wilson,Johnson,1982-6-22,-12.69/-77.50,Asistentes,Sullana
03519161,26221449,Prince,Smith,Martinez,1995-12-2,-12.61/-77.38,Conductores,Piura Terminal
31068928,26221449,Yahaira,Davis,Martin,1976-9-2,-12.30/-77.61,Limpieza,Paita Terminal
85251619,23982715,Ivan,Williams,Thompson,1975-10-12,-12.11/-77.60,Limpieza,Oficina Juan Pablo
46586539,70305042,Georgiann,Smith,Davis,1971-12-24,-12.76/-77.07,Limpieza,Piura Terminal
27356599,70305042,Jazmine,Wilson,Davis,1979-5-8,-12.48/-77.11,Ventas,Chiclayo
34817606,07954692,Darin,Jackson,Garcia,1970-1-3,-12.48/-77.97,Limpieza,Oficina Bolivar
91987928,23982715,Lori,Smith,Martin,1986-5-4,-12.37/-77.71,Conductores,Oficina Juan Pablo
87247204,07954692,Velma,White,White,1982-2-1,-12.60/-77.57,Limpieza,Paita Terminal
51917868,26221449,Milton,Miller,Wilson,1996-9-3,-12.42/-77.26,Ventas,Oficina Bolivar
87905264,07954692,Emerson,Thomas,Thompson,1994-1-23,-12.37/-77.36,Asistentes,Sullana
26088426,26221449,Cortney,Anderson,Jones,1987-3-4,-12.79/-77.68,Ventas,Paita Terminal
10998647,23982715,Zelda,Wilson,Moore,1985-11-26,-12.64/-77.60,Asistentes,Paita
17934802,26221449,Ward,Garcia,Smith,1987-7-22,-12.56/-77.38,Asistentes,Sullana
35701182,26221449,Jedediah,Moore,Johnson,1981-1-25,-12.44/-77.79,Asistentes,Máncora
19578348,26221449,Mckayla,Jackson,Smith,1992-9-10,-12.94/-77.22,Ventas,Piura Terminal
57467128,26221449,Roselyn,Johnson,Rodriguez,1971-11-27,-12.10/-77.74,Asistentes,Tumbes
71552954,26221449,Carly,Davis,Jackson,1979-2-21,-12.57/-77.95,Asistentes,Talara
13814141,26221449,Pinkney,Rodriguez,Garcia,1995-10-5,-12.23/-77.82,Asistentes,Plaza Norte
86663330,26221449,Jessy,Wilson,White,1984-5-1,-12.07/-77.27,Conductores,Oficina Bolivar
09390612,23982715,Eleanor,Williams,Smith,1976-1-11,-12.34/-77.70,Limpieza,Máncora
02948666,07954692,Aimee,Williams,Anderson,1990-10-16,-12.20/-77.36,Ventas,Oficina Juan Pablo
56163513,07954692,Maliyah,Jones,Jackson,1985-10-12,-12.81/-77.95,Asistentes,Chimbote
11832078,07954692,Bama,Anderson,Brown,1973-5-8,-12.59/-77.11,Conductores,Piura Terminal
88385482,23982715,Shiela,White,Smith,1977-4-24,-12.10/-77.71,Limpieza,Talara
15333286,23982715,Demarcus,Jackson,Jones,1986-11-13,-12.36/-77.45,Ventas,Talara
26897130,23982715,Alena,Anderson,Smith,1991-11-9,-12.36/-77.45,Conductores,Sullana
44125752,23982715,Cliff,Johnson,Thomas,1975-12-9,-12.66/-77.96,Ventas,Chimbote
46849597,23982715,Helaine,Lee,Williams,1978-4-11,-12.20/-77.62,Ventas,Sullana
79065641,23982715,Long,Taylor,Davis,1992-2-2,-12.07/-77.64,Conductores,Sullana
71536658,70305042,Euna,Taylor,Brown,1993-12-3,-12.81/-77.52,Asistentes,Paita
70289195,70305042,Vernal,Smith,Thomas,1999-11-25,-12.04/-77.28,Conductores,Sullana
44770862,70305042,Yessenia,Smith,Martin,1983-5-12,-12.21/-77.22,Asistentes,Máncora
34377877,23982715,Tillman,Davis,Taylor,1976-12-19,-12.33/-77.10,Asistentes,Lima
13841265,23982715,Lalla,Thompson,Martinez,1979-3-9,-12.18/-77.63,Limpieza,Piura Terminal
42174624,70305042,Jacquelynn,Martinez,Johnson,1973-7-7,-12.67/-77.54,Conductores,Chimbote
33278083,23982715,Friend,White,Davis,1983-10-16,-12.52/-77.59,Limpieza,Sullana
60314278,70305042,Misti,Wilson,Johnson,1973-12-7,-12.32/-77.05,Conductores,Paita Terminal
86799149,07954692,Hasel,Thomas,Smith,1975-7-14,-12.26/-77.58,Conductores,Oficina Bolivar
54319544,26221449,Dione,Brown,Wilson,1977-8-1,-12.19/-77.31,Ventas,Los Organos
10416256,26221449,Nash,Jackson,Martin,1975-3-17,-12.58/-77.26,Conductores,Terrapuerto Trujillo
72292103,23982715,Farris,Williams,Williams,1978-3-26,-12.01/-77.63,Ventas,Chimbote
52811677,26221449,Gunda,Johnson,Wilson,1988-10-11,-12.59/-77.94,Conductores,Talara
33154287,26221449,Corliss,Garcia,Smith,1996-4-25,-12.89/-77.66,Conductores,Piura Terminal
78733800,07954692,Vester,Moore,Anderson,1972-7-18,-12.09/-77.71,Limpieza,Sullana
40830839,70305042,Amasa,Moore,Jackson,1976-9-17,-12.71/-77.15,Asistentes,Tumbes
43602523,26221449,Bettie,Garcia,Rodriguez,1979-11-0,-12.84/-77.76,Ventas,Terrapuerto Trujillo
15132227,07954692,Bree,Taylor,Moore,1990-10-16,-12.92/-77.75,Limpieza,Terrapuerto Trujillo
10177773,26221449,Mettie,Thomas,Davis,1977-9-11,-12.52/-77.55,Ventas,Paita
76345730,23982715,Dayton,Miller,Williams,1977-7-24,-12.76/-77.42,Conductores,Terrapuerto Trujillo
93814160,07954692,Dagny,Johnson,Anderson,1973-12-2,-12.29/-77.43,Ventas,Talara
19715609,70305042,Zillah,Brown,Wilson,1989-11-12,-12.22/-77.10,Ventas,Paita
27313259,70305042,Nathanial,Wilson,Johnson,1979-11-18,-12.93/-77.36,Asistentes,Oficina Bolivar
81760292,23982715,Bryanna,Brown,Wilson,1987-8-12,-12.68/-77.37,Asistentes,Lima
68689977,07954692,Maximillian,Miller,Martin,1975-1-2,-12.02/-77.35,Conductores,Lima
64799568,70305042,Bernadine,Anderson,Anderson,1999-3-12,-12.37/-77.61,Limpieza,Chiclayo
56642869,70305042,Margeret,Moore,Wilson,1979-2-27,-12.79/-77.77,Conductores,Los Organos
01943696,07954692,Lura,Taylor,Jones,1979-7-14,-12.25/-77.43,Limpieza,Lima
54723892,26221449,Franklin,Thomas,Smith,1998-1-28,-12.12/-77.47,Limpieza,Paita
64567290,07954692,Hulda,Anderson,Davis,1981-6-7,-12.44/-77.34,Asistentes,Lima
07089498,07954692,Long,Miller,Garcia,1976-12-18,-12.13/-77.21,Conductores,Plaza Norte
72168504,23982715,Silver,Martinez,Jackson,1981-2-16,-12.82/-77.15,Ventas,Oficina Bolivar
04243777,26221449,Genevieve,Wilson,Miller,1988-5-18,-12.26/-77.84,Asistentes,Lima
85876073,07954692,Cristian,Jones,Wilson,1986-11-16,-12.52/-77.91,Ventas,Sullana
21240876,70305042,Graciela,White,Anderson,1997-10-12,-12.94/-77.34,Limpieza,Lima
03627181,23982715,Adamaris,Martin,Brown,1974-3-22,-12.89/-77.86,Limpieza,Paita Terminal
49272878,07954692,Aspen,Johnson,Smith,1992-3-2,-12.64/-77.40,Limpieza,Paita
92770857,23982715,Alease,Brown,Martin,1992-3-10,-12.61/-77.07,Conductores,Paita
27308968,70305042,Caro,Thomas,Anderson,1985-7-23,-12.84/-77.18,Conductores,Los Organos
40089148,07954692,Garland,Brown,Martinez,1994-6-17,-12.14/-77.36,Conductores,Terrapuerto Trujillo
85967357,70305042,Shavonne,Williams,Anderson,1990-5-24,-12.58/-77.44,Conductores,Tumbes
85230948,70305042,Tyra,Davis,Smith,1972-4-13,-12.01/-77.84,Ventas,Terrapuerto Trujillo
22277024,07954692,Galen,Jackson,Taylor,1994-1-20,-12.69/-77.48,Conductores,Máncora
26687703,23982715,Tishie,Wilson,Jones,1970-11-9,-12.27/-77.19,Conductores,Piura Terminal
20289147,26221449,Arne,Smith,Johnson,1992-11-24,-12.50/-77.07,Asistentes,Oficina Bolivar
23772691,26221449,Norine,Martinez,White,1991-8-17,-12.19/-77.52,Conductores,Chiclayo
52132301,26221449,Magen,Davis,Jackson,1988-4-14,-12.75/-77.63,Asistentes,Plaza Norte
57277481,70305042,Orla,Davis,Moore,1987-5-10,-12.60/-77.18,Asistentes,Plaza Norte
18274847,70305042,Talan,Jones,Wilson,1992-7-26,-12.31/-77.91,Conductores,Los Organos
98742000,26221449,Bina,Wilson,Rodriguez,1984-2-23,-12.33/-77.09,Conductores,Terrapuerto Trujillo
55912043,07954692,Wellington,Lee,Brown,1973-2-8,-12.29/-77.93,Asistentes,Sullana
01292641,07954692,Lutie,Jackson,Davis,1993-4-25,-12.74/-77.02,Asistentes,Paita
26911834,07954692,Leeroy,Davis,Smith,1991-2-18,-12.10/-77.60,Conductores,Tumbes
54104709,23982715,Kenyatta,Taylor,Jones,1980-9-20,-12.11/-77.76,Asistentes,Chiclayo
57762994,70305042,Emelie,Jones,Brown,1983-10-21,-12.83/-77.54,Conductores,Paita
82680706,07954692,Shreya,Jones,Anderson,1973-4-22,-12.91/-77.22,Limpieza,Oficina Bolivar
78395871,23982715,Franz,White,Thomas,1992-7-21,-12.02/-77.22,Asistentes,Oficina Juan Pablo
09252446,23982715,Annabell,Martinez,Rodriguez,1986-7-1,-12.37/-77.61,Ventas,Oficina Juan Pablo
23926428,70305042,Rex,Wilson,Thompson,1976-8-16,-12.31/-77.78,Ventas,Máncora
75478300,23982715,Concetta,Davis,Miller,1985-2-10,-12.77/-77.13,Asistentes,Lima
17639969,26221449,Neva,Jackson,Miller,1988-4-20,-12.25/-77.57,Ventas,Sullana
51460453,23982715,Britny,Williams,Jones,1981-8-7,-12.26/-77.42,Ventas,Paita Terminal
29183622,26221449,Dewitt,Rodriguez,Anderson,1988-10-20,-12.06/-77.16,Limpieza,Plaza Norte
60693426,23982715,Hassan,Brown,Johnson,1991-5-21,-12.99/-77.19,Ventas,Sullana
97379075,23982715,Austyn,Taylor,Johnson,1981-10-4,-12.61/-77.34,Conductores,Tumbes
86831840,07954692,Agnes,Jackson,Jones,1981-5-26,-12.70/-77.91,Ventas,Talara
38687753,70305042,Jaeden,Johnson,Wilson,1998-8-9,-12.03/-77.07,Limpieza,Plaza Norte
00381582,70305042,Jaycee,Jones,Lee,1990-8-28,-12.28/-77.54,Limpieza,Piura Terminal
78687296,70305042,Hazen,Martin,Martinez,1982-11-7,-12.63/-77.30,Limpieza,Piura Terminal
87634750,26221449,Arden,Thomas,Rodriguez,1981-7-11,-12.30/-77.15,Ventas,Los Organos
51195655,07954692,Gwyn,Rodriguez,Martin,1989-6-3,-12.02/-77.09,Conductores,Talara
59512759,26221449,Peggy,Thompson,Wilson,1975-3-11,-12.35/-77.20,Conductores,Chimbote
85947349,70305042,Taliyah,Rodriguez,Anderson,1999-2-1,-12.90/-77.78,Limpieza,Chiclayo
40424186,26221449,Deane,Martinez,Jones,1982-11-27,-12.38/-77.40,Conductores,Terrapuerto Trujillo
05466776,26221449,Annabell,Davis,Martin,1991-3-4,-12.45/-77.39,Conductores,Talara
28966726,70305042,Hailie,Martin,Williams,1993-11-21,-12.01/-77.97,Conductores,Paita Terminal
72593044,07954692,Mattye,White,Lee,1998-7-21,-12.37/-77.97,Limpieza,Oficina Juan Pablo
55474791,26221449,Darry,Jones,Jones,1995-5-2,-12.35/-77.15,Asistentes,Lima
79969817,26221449,Karissa,Williams,Martinez,1995-5-15,-12.44/-77.43,Asistentes,Lima
95797244,23982715,Quentin,Williams,Thomas,1982-10-26,-12.20/-77.15,Limpieza,Chimbote
61268601,23982715,Tarik,Lee,Anderson,1992-1-9,-12.43/-77.84,Conductores,Piura Terminal
26153270,07954692,Reino,Martinez,Thompson,1989-1-6,-12.05/-77.78,Conductores,Máncora
77039473,26221449,Yolonda,Davis,Taylor,1976-3-12,-12.91/-77.85,Conductores,Oficina Juan Pablo
99010620,26221449,Georgetta,White,Lee,1972-4-15,-12.66/-77.57,Asistentes,Paita Terminal
53998004,23982715,Orland,Taylor,Jones,1998-12-2,-12.32/-77.63,Ventas,Oficina Juan Pablo
47398178,07954692,Nayely,Davis,Johnson,1984-12-24,-12.16/-77.61,Limpieza,Paita
82310773,07954692,Dayna,Thomas,Garcia,1977-5-16,-12.06/-77.51,Ventas,Los Organos
32585198,70305042,Lamarcus,Lee,Moore,1988-12-12,-12.31/-77.03,Ventas,Lima
53371105,26221449,Priscilla,Smith,Jones,1991-7-26,-12.91/-77.21,Asistentes,Oficina Bolivar
11139262,70305042,Cornie,Thomas,Wilson,1970-10-9,-12.28/-77.84,Asistentes,Terrapuerto Trujillo
05575669,70305042,Cris,Rodriguez,Taylor,1970-4-7,-12.85/-77.37,Limpieza,Talara
10325161,23982715,Alvaro,White,Jones,1981-8-28,-12.68/-77.78,Limpieza,Paita
59974652,23982715,Leatha,Davis,Garcia,1992-5-17,-12.64/-77.30,Limpieza,Sullana
95507586,23982715,Brigitte,White,Jones,1992-12-5,-12.49/-77.40,Ventas,Chimbote
42652232,26221449,Francesco,Taylor,White,1974-8-4,-12.76/-77.50,Asistentes,Piura Terminal
38922864,26221449,Ardeth,Martin,Thompson,1979-8-5,-12.96/-77.98,Limpieza,Oficina Bolivar
11014687,26221449,Bertie,Anderson,Martin,1988-8-21,-12.51/-77.73,Limpieza,Oficina Juan Pablo
20816424,23982715,Franc,Thomas,Martinez,1997-2-28,-12.30/-77.00,Ventas,Paita
36461516,07954692,Lakeshia,Garcia,Rodriguez,1998-9-3,-12.21/-77.31,Conductores,Piura Terminal
98581731,70305042,Maegan,Rodriguez,Miller,1992-7-13,-12.80/-77.38,Conductores,Máncora
72549662,26221449,Lenny,Thomas,Smith,1971-4-18,-12.81/-77.45,Limpieza,Talara
29992072,70305042,Dorthea,Anderson,Davis,1983-11-14,-12.79/-77.52,Conductores,Sullana
29597603,23982715,Floyd,Williams,Wilson,1985-4-18,-12.56/-77.51,Asistentes,Terrapuerto Trujillo
87061135,07954692,Darci,Williams,Thompson,1991-3-10,-12.12/-77.20,Limpieza,Tumbes
46976527,70305042,Baylie,Moore,Martin,1991-6-5,-12.29/-77.57,Ventas,Terrapuerto Trujillo
96930350,07954692,Aarav,Moore,Garcia,1974-5-7,-12.62/-77.61,Limpieza,Plaza Norte
80598418,07954692,Sam,Wilson,Rodriguez,1999-11-17,-12.82/-77.90,Ventas,Los Organos
14510772,23982715,Wilton,Williams,Martin,1985-9-6,-12.34/-77.75,Conductores,Plaza Norte
99856256,07954692,Karol,Thomas,Thompson,1975-9-27,-12.26/-77.51,Limpieza,Máncora
70421079,07954692,Deegan,Wilson,White,1989-2-5,-12.55/-77.28,Conductores,Plaza Norte
80704327,70305042,Jaylin,Thompson,Martin,1988-4-2,-12.10/-77.70,Ventas,Los Organos
98084754,07954692,Veva,Davis,Thomas,1977-12-13,-12.79/-77.28,Ventas,Talara
11801811,70305042,Deane,Brown,Martin,1976-12-5,-12.96/-77.13,Ventas,Sullana
21455323,07954692,Crissy,Thompson,Garcia,1998-5-5,-12.99/-77.23,Limpieza,Plaza Norte
87133738,23982715,Kiersten,Martinez,Williams,1975-9-14,-12.50/-77.22,Ventas,Paita Terminal
07801924,07954692,Esther,Jones,Martinez,1971-3-25,-12.97/-77.09,Ventas,Máncora
91710782,07954692,Yehuda,Johnson,Moore,1992-7-17,-12.04/-77.62,Asistentes,Chimbote
37979681,70305042,Rosia,Miller,Jones,1987-2-22,-12.10/-77.92,Ventas,Talara
08810334,26221449,Tate,Moore,Wilson,1973-12-19,-12.82/-77.16,Limpieza,Chimbote
