DNI,nombre, Apellido_Materno,Apellido_Paterno,Fecha_Nac,teléfono,sexo
70027260,Emry,Brown,Smith,1976-7-0,38365972,M
70027261,Madyson,Rodriguez,Thompson,1973-4-9,61275499,F
70027262,Farrah,Lee,Williams,1992-8-16,64687155,M
70027263,Rod,Thompson,Williams,1998-3-5,65272612,F
70027264,Maegan,Johnson,Taylor,1982-6-21,42497273,M
70027265,Ronald,Thompson,Jones,1976-10-20,23228158,F
70027266,Paityn,Lee,Rodriguez,1976-8-26,75122816,M
70027267,Lindy,Martin,Moore,1973-10-5,63872687,F
70027268,Jaydan,Davis,Rodriguez,1979-2-16,35424574,M
70027269,Darcie,Anderson,Thompson,1984-3-0,29394542,M
70027270,Rhiannon,Jones,White,1993-1-12,71112438,F
70027271,Marty,Martinez,Rodriguez,1984-10-8,95133454,M
70027272,Lempi,Miller,Thomas,1970-9-18,87185195,F
70027273,Brande,Johnson,Johnson,1981-9-20,52854868,M
70027274,Nanna,Davis,Moore,1988-2-9,56542748,M
70027275,Noble,Lee,Brown,1994-3-7,24876959,F
70027276,Cathey,Lee,Anderson,1978-2-0,77428362,F
70027277,Ramona,Jones,Jackson,1973-9-26,51337899,F
70027278,Henery,Taylor,Wilson,1990-5-1,68617431,F
70027279,Carol,Johnson,Jackson,1977-5-16,79999459,M
70027280,Ernesto,Rodriguez,Garcia,1975-1-18,84742254,F
70027281,Cosmo,Moore,Garcia,1977-11-5,59356162,F
70027282,Vernita,Martin,Moore,1981-2-20,25986812,F
70027283,Sandie,Thomas,Garcia,1992-11-5,27229725,F
70027284,Kent,Jackson,Miller,1985-11-3,33898478,M
70027285,Marc,Martinez,Taylor,1990-12-10,45354924,F
70027286,Emanuel,Thomas,Jones,1989-3-3,88365212,M
70027287,Helma,Brown,Lee,1976-2-0,46541749,M
70027288,Summer,Wilson,Jones,1987-3-23,11437745,M
70027289,Kyle,Thompson,Lee,1981-7-20,54275948,F
70027290,Chante,Moore,Brown,1976-2-1,92714276,M
70027291,Miesha,Wilson,Brown,1998-2-28,93788382,M
70027292,Everett,Johnson,Taylor,1974-10-16,54324432,F
70027293,Paisley,Garcia,Thomas,1998-1-12,86155851,F
70027294,Kasen,Wilson,Rodriguez,1986-9-14,95796116,F
70027295,Bertie,White,Johnson,1988-8-14,77169325,F
70027296,Brody,Anderson,Johnson,1981-6-23,93169559,M
70027297,Matias,Wilson,Martinez,1998-12-25,69463193,F
70027298,Lorenzo,Garcia,Williams,1999-9-7,83689532,F
70027299,Beadie,Davis,Brown,1994-5-11,27754931,M
70027300,Thurman,Moore,Anderson,1977-3-12,57584244,M
70027301,Tre,Davis,Moore,1996-1-26,18371444,M
70027302,Tiana,Garcia,Lee,1993-4-7,39378472,M
70027303,Pearlie,Davis,Rodriguez,1985-5-11,45449574,M
70027304,Kayley,Anderson,Rodriguez,1982-3-16,92916743,M
70027305,Jaron,Taylor,Martin,1975-8-0,22633559,M
70027306,Shirlie,Thompson,Thompson,1986-1-13,54142784,M
70027307,Lesli,Johnson,White,1993-5-1,27351613,M
70027308,Nicklaus,Moore,Jackson,1993-12-6,18422467,M
70027309,Heidi,Moore,Moore,1998-1-22,29142879,F
70027310,Plummer,Smith,Wilson,1999-12-19,63572685,F
70027311,Ason,Wilson,Jackson,1972-3-18,65446514,F
70027312,Ty,Williams,Brown,1986-10-16,73127166,F
70027313,Florida,White,Moore,1990-7-0,14846596,F
70027314,Cristin,Rodriguez,Moore,1975-3-23,71851356,F
70027315,Corliss,Johnson,Rodriguez,1992-10-27,35518155,M
70027316,Harmony,Davis,Smith,1993-6-0,59935947,M
70027317,Champ,Thomas,Martinez,1996-11-9,14732315,M
70027318,Channing,Thompson,Jackson,1984-2-3,89471672,M
70027319,Matt,Jones,Miller,1991-3-26,34694822,M
70027320,Citlali,Miller,Brown,1978-2-19,49774541,M
70027321,Barnie,Martinez,Lee,1991-3-16,68425774,M
70027322,Kaliyah,Miller,Thompson,1999-4-0,92448862,F
70027323,Opha,Thomas,Smith,1991-8-19,98549985,M
70027324,Ivana,Thompson,Brown,1994-5-21,89291957,M
70027325,Reed,Martinez,Brown,1990-11-6,38579355,F
70027326,Grayce,Miller,Rodriguez,1971-5-8,84573546,F
70027327,India,Jackson,Thompson,1970-3-24,89525427,F
70027328,Derik,Anderson,White,1993-7-20,56791834,F
70027329,Augusta,Jackson,Jones,1985-3-8,14535754,F
70027330,Aiden,Rodriguez,Wilson,1997-3-28,92749722,F
70027331,Rodolfo,Miller,Johnson,1970-2-17,69889134,F
70027332,Graham,Smith,Johnson,1982-1-26,17358298,F
70027333,Hosea,Brown,Taylor,1990-9-24,23691411,M
70027334,Loris,Garcia,Johnson,1973-7-17,58353149,M
70027335,Betha,White,White,1980-3-20,99838666,F
70027336,Orpha,Rodriguez,Martinez,1984-7-25,73597578,M
70027337,Bebe,Thomas,Williams,1981-10-0,87461924,F
70027338,Eppie,Martin,Anderson,1970-11-19,88935451,F
70027339,Jasmyne,Miller,Taylor,1988-11-6,54669448,M
70027340,Marie,Jones,Rodriguez,1973-4-8,22612956,M
70027341,Brody,Jackson,Thompson,1986-9-25,43298822,M
70027342,Attie,Jones,Jones,1992-10-13,32899782,M
70027343,Lacey,Anderson,Taylor,1987-4-15,74881569,M
70027344,Goldia,Martin,Rodriguez,1981-6-27,99958694,M
70027345,Eloy,Jackson,Brown,1999-4-8,24389133,M
70027346,Arbie,Miller,White,1987-5-16,48811679,F
70027347,Versie,Williams,Thomas,1979-2-18,52559552,F
70027348,Irwin,Thomas,Thompson,1998-12-28,33112158,F
70027349,Jeramy,Johnson,Lee,1998-11-14,24576491,F
70027350,Isadore,Rodriguez,Davis,1990-1-9,86785667,F
70027351,Yazmin,Rodriguez,White,1975-7-9,79224733,M
70027352,Larry,Martinez,Jackson,1976-1-28,26264627,M
70027353,Miley,Johnson,Jackson,1996-3-5,79368618,M
70027354,Vick,Moore,Garcia,1988-8-20,44459588,M
70027355,Wilburn,Johnson,Thomas,1985-10-20,22747387,M
70027356,Avie,Moore,Thomas,1993-8-5,58982719,M
70027357,Christen,Thompson,Wilson,1990-3-26,54896332,F
70027358,Deidra,Martinez,Smith,1995-4-17,55622569,M
70027359,Delle,Johnson,Johnson,1998-1-11,46393815,F
70027360,Raina,White,Jackson,1983-8-1,97838985,M
70027361,Lovisa,Anderson,White,1982-12-9,81118368,M
70027362,Dedric,Wilson,Wilson,1998-12-14,12184652,M
70027363,Mikeal,Anderson,Martinez,1992-6-27,98796593,F
70027364,Sydnie,Rodriguez,Martinez,1979-11-13,59357423,F
70027365,Ashlie,Anderson,Martin,1990-12-19,53629248,M
70027366,Sabra,Smith,Thompson,1993-4-14,63265784,M
70027367,Hilmer,Miller,Lee,1994-4-28,45495398,M
70027368,Monroe,Lee,Smith,1992-3-28,67771228,F
70027369,Stephaine,Lee,Martin,1987-5-12,73781219,M
70027370,Wilfredo,Wilson,Jones,1979-6-7,78343245,F
70027371,Judge,Miller,Brown,1991-10-19,64831658,M
70027372,Juluis,Taylor,Martinez,1983-3-21,41855166,M
70027373,Leona,White,Rodriguez,1984-10-12,59222256,M
70027374,Daisy,Miller,Rodriguez,1992-11-12,84268442,M
70027375,Ernesto,Garcia,Martin,1997-2-25,14293128,F
70027376,Samuel,Thomas,Taylor,1976-8-7,59445978,M
70027377,Loris,Moore,Smith,1996-1-7,58348329,F
70027378,Chaka,Rodriguez,Davis,1998-9-17,54267632,F
70027379,Heidy,White,Garcia,1988-1-18,49241963,F
70027380,Earley,Jackson,Anderson,1981-9-12,95318158,M
70027381,Keaton,Jackson,Brown,1997-2-21,85988972,M
70027382,Devin,Brown,Brown,1972-10-27,29459952,M
70027383,Kaiya,Davis,Martin,1983-5-23,87575161,M
70027384,Korey,Johnson,Jones,1997-2-11,24338111,F
70027385,Wayde,Jackson,Wilson,1991-1-18,88235528,F
70027386,Nicki,Taylor,Davis,1988-4-11,97129697,F
70027387,Dayna,Brown,Garcia,1981-10-8,58441882,M
70027388,Claudius,Moore,Thomas,1981-5-10,27926784,M
70027389,Yandel,Lee,Jackson,1993-3-10,75518365,F
70027390,Sherie,Martin,Garcia,1990-11-17,83362937,M
70027391,Lurena,Lee,Brown,1991-5-0,54572188,F
70027392,Sharyn,Smith,Taylor,1979-3-13,95221181,M
70027393,Encarnacion,Taylor,Miller,1978-4-3,46661878,F
70027394,Genesis,Williams,Moore,1997-1-5,64153969,F
70027395,Reanna,Martin,Johnson,1998-6-9,11477434,M
70027396,Felicitas,Martinez,Smith,1981-6-12,69445738,F
70027397,Roman,Thomas,Moore,1985-4-12,55669112,F
70027398,Nannie,White,White,1996-2-18,71783953,F
70027399,Buddie,Miller,Jackson,1972-12-8,51387385,F
70027400,Ismael,Thompson,Martin,1986-8-8,63132394,F
70027401,Rodney,Taylor,Anderson,1997-9-1,55784282,F
70027402,Edmon,Wilson,Rodriguez,1972-9-24,66549646,M
70027403,Amin,Miller,Taylor,1981-1-18,83348656,F
70027404,Saul,Garcia,Jones,1979-6-5,93556219,F
70027405,Leonie,Moore,Wilson,1994-2-25,21332867,M
70027406,Nobie,Taylor,Johnson,1983-4-0,51613993,M
70027407,Lavon,White,Thompson,1997-7-13,21443536,F
70027408,Ron,Wilson,Moore,1991-12-21,22279448,M
70027409,Terance,Jones,Smith,1987-5-20,53285227,F
70027410,Jayda,Wilson,Moore,1988-3-10,58164777,F
70027411,Jerimiah,Thompson,Wilson,1971-9-14,14691812,F
70027412,Macie,Thompson,Jackson,1989-4-8,55638995,F
70027413,Halbert,Martin,Davis,1987-12-6,93432429,M
70027414,Jameel,Davis,Martin,1998-10-3,32494983,F
70027415,Loyd,Jackson,Lee,1982-2-28,67189921,F
70027416,Classie,Davis,Moore,1996-1-3,11449625,M
70027417,Arther,Miller,Davis,1993-6-22,54132121,M
70027418,Golda,Lee,Smith,1980-12-5,64685346,F
70027419,Marty,Lee,Jackson,1980-3-5,28231112,F
70027420,Axel,Smith,Martinez,1970-2-16,32589113,F
70027421,Olan,Moore,Jones,1994-8-2,27419419,M
70027422,Joann,Martinez,Davis,1972-12-10,25543421,M
70027423,Fayette,Williams,Anderson,1983-9-22,77987735,M
70027424,Otho,Rodriguez,Brown,1992-7-26,29864895,M
70027425,Chancey,Smith,Jones,1999-4-21,68346916,F
70027426,Therman,Moore,Jones,1999-3-1,75661927,F
70027427,Edris,Johnson,Davis,1981-11-11,42265645,M
70027428,Tiara,Williams,Williams,1995-2-18,79513374,M
70027429,Jessika,Wilson,Jones,1980-8-5,83316569,F
70027430,Billye,Thompson,Brown,1990-1-19,99429445,F
70027431,Juanita,Thompson,Wilson,1990-4-13,82312935,F
70027432,Cammie,Rodriguez,Martinez,1975-3-8,77288221,M
70027433,Hilma,Moore,Jones,1974-8-23,97725718,F
70027434,Bridgett,Jackson,Anderson,1998-6-3,16432923,M
70027435,Kerri,Thomas,Brown,1994-6-10,39472842,M
70027436,Orvis,Thomas,Anderson,1973-4-21,73385484,M
70027437,Kristie,Anderson,Miller,1981-2-12,35962124,F
70027438,Deneen,Rodriguez,Lee,1998-8-8,31958296,M
70027439,Denis,Taylor,Martinez,1997-10-27,99783962,F
70027440,Nikhil,Thomas,Thompson,1999-6-9,61943659,F
70027441,Lee,Rodriguez,Martinez,1997-8-28,48814178,M
70027442,Paula,Jones,Thompson,1972-7-10,74347591,M
70027443,Alva,White,Jackson,1970-8-12,42791885,M
70027444,Pasquale,Moore,Lee,1987-6-15,56751289,F
70027445,Kaleena,Martinez,Anderson,1985-5-21,96765753,F
70027446,Nikole,Moore,Jackson,1970-8-11,66619637,F
70027447,Adaline,Lee,Thomas,1981-5-14,55221673,F
70027448,Araceli,Jones,Martin,1973-6-1,66127977,M
70027449,Rashida,Garcia,Thomas,1976-8-20,99919846,M
70027450,Fannie,Jones,Lee,1994-3-9,75677342,F
70027451,Shavonne,Thomas,Johnson,1973-2-6,32799672,M
70027452,Arturo,Brown,Johnson,1998-4-21,58215617,F
70027453,Murray,Williams,Johnson,1984-11-5,72231168,M
70027454,Melina,Miller,Rodriguez,1986-6-20,28536864,M
70027455,Dawn,Moore,Taylor,1997-11-9,73165249,F
70027456,Mallorie,Lee,Williams,1972-4-3,96856412,F
70027457,Carolee,Thompson,White,1972-3-2,36719994,F
70027458,Zillah,Anderson,Davis,1998-4-21,24296816,F
70027459,Chet,Williams,Williams,1980-8-1,62332332,M
70027460,Gaston,Rodriguez,Johnson,1990-2-23,36623373,F
70027461,Lera,Moore,Garcia,1976-2-0,17548641,F
70027462,Loni,Lee,Wilson,1983-8-1,95855852,M
70027463,Jarrett,Martinez,Moore,1982-3-20,96447271,M
70027464,Kelsi,Smith,Lee,1999-6-23,56339584,F
70027465,Elena,White,Wilson,1991-9-18,93134522,F
70027466,Marceline,Wilson,Anderson,1979-10-22,28228176,M
70027467,Israel,Anderson,Smith,1975-9-12,43243463,F
70027468,Sherwood,Davis,Moore,1971-10-16,45535322,M
70027469,Clemence,Jones,Thompson,1975-5-26,33136163,M
70027470,Edw,Williams,Lee,1979-10-22,18152553,M
70027471,Vinie,Jones,Lee,1997-9-16,73653968,F
70027472,Malissie,Anderson,Davis,1996-7-13,75357492,M
70027473,Landen,Brown,Lee,1982-11-2,64498694,F
70027474,Delcie,Davis,Jackson,1971-5-1,96621137,F
70027475,Mallorie,White,Jackson,1985-11-20,43369128,F
70027476,Evangelina,Moore,Thomas,1983-7-20,16845657,F
70027477,Cordie,Brown,Thomas,1982-11-24,41566445,F
70027478,Lelia,Davis,Martin,1998-7-22,17688123,F
70027479,Zoey,Thompson,White,1987-8-10,25848272,F
70027480,Lucious,Williams,Rodriguez,1973-1-24,74619482,F
70027481,Brock,Jones,White,1997-9-12,22195611,F
70027482,Vessie,Smith,Thomas,1995-9-10,97837875,M
70027483,Judi,Davis,Thomas,1990-8-8,29528876,F
70027484,Sina,Davis,Anderson,1984-7-27,77951415,F
70027485,Magnolia,Williams,Miller,1986-1-0,28147622,F
70027486,Nira,Rodriguez,Thomas,1976-9-11,19883621,M
70027487,Abril,Martin,Davis,1992-9-15,35418168,M
70027488,Delmar,Jones,Rodriguez,1974-6-10,82249291,M
70027489,Julisa,Williams,Jackson,1992-1-21,42872458,M
70027490,Felix,Martin,Martin,1984-7-3,89471391,F
70027491,Chasity,Jones,Johnson,1973-9-8,89265479,F
70027492,Suellen,Martinez,Moore,1993-4-13,23769786,F
70027493,Kenney,Taylor,Thompson,1989-6-5,17721938,F
70027494,Amalia,Anderson,Garcia,1987-5-25,91546213,F
70027495,Rita,Jones,Miller,1998-8-0,62713684,F
70027496,Lemma,Johnson,Jackson,1973-11-11,38752263,F
70027497,Brook,Martinez,Williams,1981-4-27,37377435,F
70027498,Jaylan,Moore,Garcia,1975-7-23,49794718,F
70027499,Bunk,Anderson,Garcia,1983-11-8,42347759,M
70027500,Jayda,Jackson,Anderson,1971-10-6,25262439,M
70027501,Venessa,Wilson,Brown,1992-12-14,51953635,F
70027502,Trae,Miller,Johnson,1997-5-6,96792835,F
70027503,Brayan,Jackson,Thomas,1987-10-13,78872834,F
70027504,Israel,Miller,Taylor,1976-11-0,46213375,M
70027505,Fatima,Taylor,Brown,1974-12-27,31415595,M
70027506,Hasan,Jones,Thomas,1992-12-19,73784988,M
70027507,Pearle,Wilson,Jackson,1984-5-26,44553912,F
70027508,Damarion,Lee,White,1998-2-0,55421586,F
70027509,Osborne,Wilson,Jones,1996-1-12,12367535,M
70027510,Felicie,Moore,Thomas,1984-12-16,72311158,M
70027511,Prosper,Martinez,Wilson,1979-10-15,52285615,F
70027512,Winnifred,Thompson,Thomas,1974-12-27,43641653,F
70027513,Noreta,Taylor,Garcia,1979-11-21,16712263,M
70027514,Lella,Jackson,Brown,1973-9-17,93835799,M
70027515,Amanda,Taylor,Thompson,1974-6-25,45215291,M
70027516,Nim,Smith,Wilson,1997-2-17,36898165,F
70027517,Gregorio,Johnson,Anderson,1992-1-14,74173382,F
70027518,Nevaeh,Brown,Thomas,1995-4-25,91859455,M
70027519,Arno,Brown,Miller,1971-12-13,85582797,F
70027520,Elberta,Johnson,Anderson,1999-5-14,85948981,F
70027521,Candis,Jones,Davis,1988-11-14,89418357,M
70027522,Mariano,White,Brown,1978-4-15,87381856,M
70027523,Sincere,Williams,Brown,1998-2-17,54184618,F
70027524,Brooklyn,Wilson,Thomas,1994-6-3,54959844,M
70027525,Thos,Martinez,Brown,1972-6-24,91478536,F
70027526,Monte,Garcia,Moore,1980-7-2,69632513,F
70027527,Kristi,Garcia,Rodriguez,1974-9-20,57164685,F
70027528,Jep,Moore,Johnson,1979-11-3,64196925,M
70027529,Le,Garcia,Jackson,1974-5-18,54737185,M
70027530,Deonte,Rodriguez,Davis,1979-10-22,79758351,M
70027531,Kymani,Jones,Wilson,1995-5-16,34297883,F
70027532,Toby,Lee,Thompson,1998-11-12,29482394,F
70027533,Crissy,Thompson,Taylor,1976-2-13,42742227,F
70027534,Ceasar,Moore,White,1971-1-24,93842941,M
70027535,Pate,Martin,Thomas,1988-11-4,17151242,M
70027536,Kinley,Jackson,Jones,1998-7-23,64747611,F
70027537,Orlin,Davis,Anderson,1988-10-7,95597381,F
70027538,Mattie,Rodriguez,Wilson,1995-1-4,63214765,M
70027539,Beatrice,Anderson,Jones,1985-6-3,87416835,M
70027540,Lucy,Brown,Garcia,1998-11-14,35835199,M
70027541,Alia,Miller,Lee,1974-7-24,79589169,F
70027542,Deane,Lee,Thomas,1988-4-11,65927524,M
70027543,Rolla,Brown,Anderson,1976-7-0,58695478,F
70027544,Max,White,Williams,1982-5-23,44845567,F
70027545,Orma,Miller,Smith,1973-2-8,49116522,M
70027546,Kavon,Anderson,Davis,1980-8-5,39213536,F
70027547,Martez,Garcia,Jackson,1980-5-1,32239651,F
70027548,Clemmie,Taylor,Jackson,1977-3-15,62362482,M
70027549,Isabelle,Miller,Thompson,1996-10-24,87717542,F
70027550,Tori,Johnson,Anderson,1999-5-24,98192939,M
70027551,Meda,Jones,Martinez,1973-7-23,66914737,M
70027552,Telly,Davis,Anderson,1970-4-19,49647749,F
70027553,Beatriz,Jackson,Martin,1971-10-1,41739199,M
70027554,Tavon,Wilson,Williams,1979-4-26,11162713,F
70027555,Sumner,Anderson,Brown,1995-9-16,69732429,M
70027556,Nathen,Jones,Rodriguez,1985-5-13,83198349,M
70027557,Dawn,Miller,Johnson,1978-11-12,36278227,M
70027558,Benedict,Taylor,Thompson,1972-3-23,77176678,F
70027559,Bret,Jackson,Johnson,1997-9-24,19297886,F
70027560,Estelle,Johnson,White,1974-10-20,61366721,M
70027561,Cannon,Martinez,Smith,1992-12-19,56373759,M
70027562,Pamala,Brown,Jones,1986-1-2,79185434,M
70027563,Houston,Miller,Brown,1980-6-4,25439592,F
70027564,Jacalyn,Brown,Davis,1971-5-11,83678811,M
70027565,Bryant,Williams,Miller,1975-2-15,41161981,F
70027566,Vere,Smith,Garcia,1998-12-1,35582159,M
70027567,Celina,Davis,Martin,1986-12-8,19213271,M
70027568,Nichole,Thompson,Martin,1973-11-16,67683595,F
70027569,Dabney,Taylor,Brown,1984-2-19,35524731,F
70027570,Lelia,Taylor,Taylor,1995-10-22,84223362,F
70027571,Edward,Thomas,Garcia,1993-2-26,58699741,F
70027572,Inell,Martinez,Moore,1992-9-0,99121345,M
70027573,Coleman,Taylor,Moore,1989-4-23,62718773,M
70027574,Gil,Martin,Miller,1983-1-4,84495596,F
70027575,Bynum,Martin,Thompson,1979-9-14,33411258,F
70027576,Cassandra,Wilson,Davis,1996-7-8,46163383,F
70027577,Norbert,Moore,Taylor,1998-7-3,31768861,F
70027578,Rachelle,White,Moore,1996-9-2,17613841,F
70027579,Spurgeon,Johnson,Davis,1972-2-26,45728592,F
70027580,Harvie,Taylor,Johnson,1980-5-11,22773156,F
70027581,Acey,Miller,Anderson,1979-9-4,64335952,M
70027582,Latrell,Garcia,White,1980-4-19,25392374,F
70027583,Shirlie,Williams,Johnson,1985-3-24,38559842,M
70027584,Dosha,Moore,Thomas,1994-12-28,58987884,M
70027585,Hulda,Smith,Jones,1975-5-11,58773457,M
70027586,Raymundo,Garcia,Lee,1988-9-12,88954612,M
70027587,Dedrick,White,Johnson,1995-6-18,72537542,F
70027588,Janis,Martin,Thomas,1975-5-1,51943383,M
70027589,Woodson,White,Martinez,1995-4-23,86516269,M
70027590,Lois,Anderson,Miller,1978-7-4,79864169,F
70027591,Tristen,Wilson,Moore,1975-7-25,69718322,F
70027592,Kelsi,Miller,Garcia,1988-6-21,26979175,F
70027593,Cordelia,White,Anderson,1995-10-16,46284995,F
70027594,Traci,Williams,Davis,1976-5-15,17774552,M
70027595,Tabetha,Williams,Smith,1999-1-3,28416873,F
70027596,Estrella,Anderson,Thomas,1990-6-17,14658194,F
70027597,Rodolfo,Miller,Anderson,1991-11-5,97847395,F
70027598,Rinda,Thomas,Johnson,1991-6-3,24859756,M
70027599,Shiloh,Smith,Brown,1981-9-26,62533259,M
70027600,Cressie,Garcia,Wilson,1980-2-20,94978642,F
70027601,Wendell,Jones,Wilson,1995-1-3,55977189,M
70027602,Chrystal,Williams,Taylor,1975-8-27,45732464,F
70027603,Turner,Wilson,Rodriguez,1979-10-10,29186563,M
70027604,Hazle,Williams,Taylor,1987-12-10,73924959,M
70027605,Mohamed,Jones,Rodriguez,1979-3-2,37716452,M
70027606,Phyllis,Jones,Rodriguez,1983-12-25,11372665,M
70027607,Owens,Garcia,Jones,1978-8-21,78248551,M
70027608,Katina,Miller,Lee,1977-8-7,49876811,F
70027609,Tristian,Anderson,Jones,1974-6-6,79882726,M
70027610,Charlee,Miller,Rodriguez,1970-1-9,98973353,F
70027611,Amon,Miller,Miller,1999-6-28,26592643,F
70027612,Starla,Wilson,Taylor,1983-2-4,84478492,M
70027613,Trey,Jones,Moore,1985-11-26,46564525,F
70027614,Kindra,White,Garcia,1987-12-13,85992519,M
70027615,Austyn,Anderson,Martin,1984-7-5,35252591,F
70027616,Rush,Brown,Martin,1996-12-5,28286136,M
70027617,Karie,Johnson,Lee,1993-5-20,62176994,M
70027618,Madisen,Davis,White,1980-3-17,78766156,F
70027619,Dulce,Taylor,Martin,1974-12-0,36511998,F
70027620,Parley,Jackson,Martinez,1987-1-22,38375687,M
70027621,Marcos,Rodriguez,Moore,1994-1-1,27347435,F
70027622,Lonna,Williams,Martinez,1983-4-23,39336582,M
70027623,Madalyn,Garcia,Miller,1995-2-27,71814425,F
70027624,Berneice,White,Lee,1986-3-25,66169427,F
70027625,Debra,Smith,Thompson,1971-10-8,16864195,F
70027626,Ebbie,Anderson,Thomas,1992-12-4,39935674,F
70027627,Lex,Williams,Martin,1992-6-8,13969346,M
70027628,Ott,Martinez,Moore,1981-4-5,84956311,F
70027629,Demetria,Wilson,Martinez,1983-6-14,83666361,M
70027630,Haiden,Martinez,Anderson,1993-11-4,78963682,F
70027631,Clora,White,Rodriguez,1989-10-8,63916331,M
70027632,Anabelle,Davis,Taylor,1975-2-23,62658984,M
70027633,Elizbeth,Jackson,Smith,1994-3-14,45515938,F
70027634,Greta,Thomas,Brown,1993-10-5,83555124,M
70027635,Arnie,Rodriguez,Brown,1988-1-17,22269759,F
70027636,Celena,Jackson,Rodriguez,1984-6-11,32456955,M
70027637,Giuseppe,Smith,Smith,1976-5-14,89113956,F
70027638,Gottlieb,Taylor,Jackson,1988-4-25,87322614,M
70027639,Bascom,Thompson,Jackson,1974-3-12,17617999,F
70027640,Tarah,Lee,Jones,1995-5-17,66377236,F
70027641,Jerimiah,Jones,Brown,1994-7-5,82623489,M
70027642,Fonda,Rodriguez,Garcia,1991-10-15,62878388,F
70027643,Genaro,Wilson,Johnson,1992-8-4,14165174,F
70027644,Iyanna,Jackson,Martinez,1987-4-5,58715511,M
70027645,Romaine,Johnson,Brown,1978-4-0,91795912,F
70027646,Boston,Moore,Rodriguez,1992-3-6,44412633,M
70027647,Wiley,Moore,Moore,1990-10-22,34373561,M
70027648,Emmet,Lee,Miller,1998-9-4,76527757,M
70027649,Brigette,Miller,Jones,1989-10-20,47964998,F
70027650,Lennon,Wilson,Smith,1970-9-25,13342715,M
70027651,Denice,Rodriguez,Martin,1981-2-15,28183279,M
70027652,Ray,Anderson,Rodriguez,1997-12-4,31134972,M
70027653,Bruce,Williams,Anderson,1988-6-11,98796721,F
70027654,Erwin,Miller,White,1972-7-2,21592698,F
70027655,Harve,Jackson,Anderson,1995-9-26,79528889,M
70027656,Clem,Brown,Lee,1994-4-25,49879938,M
70027657,Shaneka,Davis,Davis,1975-1-7,44785551,F
70027658,Hamza,Lee,Garcia,1997-12-26,27794675,M
70027659,Parrish,Jackson,Anderson,1994-6-17,87854388,M
70027660,Oswald,Rodriguez,Lee,1973-4-26,82238495,M
70027661,Marshall,Miller,White,1994-11-13,74759157,F
70027662,Estrella,Johnson,Anderson,1970-5-14,61483299,M
70027663,Johnie,Moore,Moore,1973-2-9,94266142,F
70027664,Micky,Wilson,Jackson,1998-6-9,42957976,M
70027665,Elmyra,Williams,Johnson,1993-4-5,11624326,M
70027666,Jayden,Anderson,White,1976-9-17,96189556,F
70027667,Casimiro,Martin,Thompson,1989-12-10,27878297,M
70027668,Adonis,Thomas,Jackson,1973-8-18,27495351,M
70027669,Mya,Wilson,Davis,1975-1-27,19786486,M
70027670,Greg,Jackson,White,1994-4-17,89538751,M
70027671,Elenore,Garcia,Thompson,1980-1-23,97254782,M
70027672,Lucy,White,Jones,1982-12-21,31173746,M
70027673,Alvis,Rodriguez,Johnson,1983-1-11,44156224,F
70027674,Talmadge,White,Williams,1973-2-28,87772843,F
70027675,Earnestine,Brown,Miller,1973-1-4,14896418,M
70027676,Casper,Lee,Miller,1971-11-21,31297351,M
70027677,Elton,Garcia,Martin,1981-10-23,75552192,F
70027678,Melanie,Taylor,Rodriguez,1973-10-22,81778493,F
70027679,Tomika,Rodriguez,Jones,1986-6-5,53398485,M
70027680,Hosteen,Smith,White,1980-11-3,46784531,F
70027681,Eldred,Miller,Brown,1986-2-4,98237763,F
70027682,Sussie,Thomas,Thompson,1992-6-16,54723853,M
70027683,Oran,Martinez,Smith,1989-10-9,33745319,M
70027684,Norman,Moore,Anderson,1984-4-19,36476631,M
70027685,Armando,White,Martinez,1970-8-4,17669967,M
70027686,Dereck,Moore,Martinez,1998-10-27,79417947,F
70027687,Earlene,Jackson,Miller,1993-1-19,38572467,M
70027688,Lethia,Martinez,Johnson,1982-4-11,38256641,M
70027689,Yazmin,Brown,Moore,1990-6-24,49986822,F
70027690,Clarke,Thompson,Martinez,1986-5-7,41435167,M
70027691,Symone,White,Martinez,1979-9-0,53431719,F
70027692,Erla,Jackson,Rodriguez,1977-11-17,73626892,M
70027693,Mora,Moore,Rodriguez,1978-11-15,17627787,F
70027694,Dorothea,Miller,Miller,1978-9-14,77316895,F
70027695,Drury,Smith,Jones,1985-5-17,63224861,F
70027696,Alease,Lee,Wilson,1977-6-16,88618287,M
70027697,Trudie,Lee,Williams,1979-7-20,63852946,F
70027698,Coleton,Lee,Moore,1986-11-28,79839725,F
70027699,Jazmyne,Williams,Davis,1977-6-1,19585576,M
70027700,Amari,Johnson,Johnson,1972-6-3,34324966,F
70027701,Santos,Williams,Brown,1982-9-21,69495849,M
70027702,Marlen,Smith,Johnson,1983-9-6,99698194,M
70027703,Keanna,Anderson,Williams,1989-6-19,54583944,M
70027704,Alonza,Thomas,White,1976-3-6,96256935,M
70027705,Jamya,Anderson,Johnson,1970-5-6,99936997,F
70027706,Deante,Moore,Taylor,1998-10-18,93916598,F
70027707,Melva,Martin,Rodriguez,1986-7-11,11573141,F
70027708,Lizette,Davis,Rodriguez,1985-7-25,29927564,M
70027709,Jaylynn,White,Garcia,1996-6-5,44382465,F
70027710,Torrence,Johnson,Moore,1993-1-6,39528174,F
